seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0400,-0.1553,-0.0109,0.0300,1.4936,-9.5355,1.7363,-0.0123,0.0250,0.0316
0.0500,-0.1023,-0.0303,0.0906,1.4972,-9.5348,1.7368,-0.0083,0.0382,0.0336
0.0600,-0.0807,-0.0261,0.1307,1.5007,-9.5342,1.7369,-0.0060,0.0494,0.0240
0.0700,-0.0578,-0.0217,0.1709,1.5030,-9.5338,1.7370,-0.0078,0.0366,0.0081
0.0800,-0.0892,-0.0100,0.1308,1.5034,-9.5337,1.7376,-0.0102,0.0073,-0.0082
0.0900,-0.1091,0.0060,0.0570,1.5020,-9.5337,1.7389,-0.0128,-0.0189,-0.0165
0.1000,-0.1120,0.0189,-0.0091,1.5000,-9.5336,1.7407,-0.0153,-0.0344,-0.0117
0.1100,-0.1107,0.0302,-0.0870,1.4988,-9.5335,1.7425,-0.0128,-0.0281,0.0029
0.1200,-0.0832,0.0183,-0.1305,1.4994,-9.5332,1.7436,-0.0058,-0.0016,0.0214
0.1300,-0.0720,0.0114,-0.1140,1.5022,-9.5328,1.7435,0.0031,0.0320,0.0347
0.1400,-0.0956,0.0409,-0.0613,1.5064,-9.5323,1.7425,0.0061,0.0561,0.0374
0.1500,-0.1532,0.0713,0.0369,1.5107,-9.5318,1.7415,-0.0009,0.0602,0.0304
0.1600,-0.2183,0.0671,0.1332,1.5138,-9.5313,1.7414,-0.0120,0.0503,0.0173
0.1700,-0.2459,0.0412,0.1853,1.5155,-9.5309,1.7422,-0.0177,0.0412,0.0038
0.1800,-0.2268,0.0390,0.1791,1.5159,-9.5306,1.7434,-0.0190,0.0361,-0.0037
0.1900,-0.2077,0.0514,0.1431,1.5158,-9.5304,1.7448,-0.0221,0.0231,-0.0060
0.2000,-0.2117,0.0479,0.1132,1.5153,-9.5301,1.7469,-0.0266,-0.0004,-0.0066
0.2100,-0.2078,0.0336,0.0871,1.5144,-9.5297,1.7496,-0.0287,-0.0214,-0.0058
0.2200,-0.1796,0.0218,0.0843,1.5132,-9.5294,1.7527,-0.0284,-0.0329,-0.0052
0.2300,-0.1489,0.0341,0.1103,1.5118,-9.5289,1.7561,-0.0306,-0.0396,-0.0062
0.2400,-0.1300,0.0569,0.1392,1.5102,-9.5285,1.7600,-0.0360,-0.0394,-0.0079
0.2500,-0.0940,0.0542,0.1607,1.5083,-9.5280,1.7645,-0.0419,-0.0280,-0.0121
0.2600,-0.0356,0.0162,0.1738,1.5062,-9.5274,1.7692,-0.0430,-0.0127,-0.0197
0.2700,-0.0099,-0.0145,0.1620,1.5035,-9.5271,1.7733,-0.0369,-0.0026,-0.0301
0.2800,-0.0504,-0.0309,0.1776,1.4996,-9.5271,1.7768,-0.0294,-0.0081,-0.0406
0.2900,-0.1252,-0.0335,0.2159,1.4946,-9.5272,1.7799,-0.0277,-0.0368,-0.0485
0.3000,-0.1591,-0.0233,0.2225,1.4885,-9.5275,1.7836,-0.0308,-0.0795,-0.0546
0.3100,-0.1523,0.0250,0.1564,1.4813,-9.5278,1.7881,-0.0301,-0.1229,-0.0585
0.3200,-0.0898,0.0856,0.0874,1.4732,-9.5282,1.7928,-0.0221,-0.1583,-0.0556
0.3300,0.0143,0.1317,0.0903,1.4652,-9.5286,1.7968,-0.0067,-0.1730,-0.0488
0.3400,0.0531,0.2256,0.1344,1.4577,-9.5294,1.7990,0.0135,-0.1616,-0.0474
0.3500,0.0508,0.2866,0.1713,1.4501,-9.5306,1.7988,0.0339,-0.1336,-0.0544
0.3600,0.0543,0.2806,0.1383,1.4420,-9.5323,1.7963,0.0539,-0.0914,-0.0709
0.3700,0.0242,0.2585,0.0839,1.4329,-9.5346,1.7915,0.0698,-0.0443,-0.0922
0.3800,-0.0372,0.2129,0.0516,1.4227,-9.5374,1.7847,0.0777,-0.0060,-0.1121
0.3900,-0.0799,0.1214,0.0322,1.4111,-9.5405,1.7773,0.0751,0.0279,-0.1311
0.4000,-0.0844,0.0618,0.0281,1.3985,-9.5437,1.7697,0.0712,0.0752,-0.1505
0.4100,-0.0539,0.0089,0.0691,1.3859,-9.5472,1.7609,0.0819,0.1606,-0.1580
0.4200,0.0658,-0.1548,0.1504,1.3748,-9.5510,1.7488,0.1071,0.2837,-0.1527
0.4300,0.1567,-0.3238,0.2383,1.3662,-9.5552,1.7328,0.1284,0.3894,-0.1515
0.4400,-0.0848,-0.3621,0.2125,1.3584,-9.5595,1.7148,0.1292,0.4172,-0.1569
0.4500,-0.3166,-0.3387,0.1503,1.3497,-9.5637,1.6982,0.1048,0.3634,-0.1648
0.4600,-0.3403,-0.2139,0.1162,1.3390,-9.5674,1.6860,0.0599,0.2674,-0.1699
0.4700,-0.3167,-0.0041,0.0317,1.3263,-9.5702,1.6801,0.0039,0.1722,-0.1698
0.4800,-0.2059,0.1972,-0.0843,1.3123,-9.5720,1.6805,-0.0496,0.1054,-0.1678
0.4900,-0.0809,0.3916,-0.1964,1.2975,-9.5731,1.6859,-0.0820,0.0745,-0.1711
