seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.1605,0.0281,-0.1067,1.7824,-9.5019,1.6454,-0.0198,0.0214,0.1031
0.0600,-0.1457,0.1074,-0.0498,1.7923,-9.4998,1.6468,-0.0183,0.0289,0.0964
0.0700,-0.1825,0.1429,-0.0258,1.8015,-9.4979,1.6478,-0.0150,0.0353,0.0862
0.0800,-0.2514,0.1197,-0.0529,1.8096,-9.4962,1.6484,-0.0179,0.0460,0.0671
0.0900,-0.2371,0.0591,-0.1545,1.8159,-9.4951,1.6482,0.0018,0.0618,0.0491
0.1000,-0.2075,-0.0591,-0.2170,1.8211,-9.4945,1.6459,0.0267,0.0451,0.0423
0.1100,-0.2032,-0.0969,-0.0405,1.8252,-9.4942,1.6429,0.0252,-0.0017,0.0371
0.1200,-0.1334,-0.0530,0.1445,1.8281,-9.4939,1.6415,0.0143,-0.0440,0.0320
0.1300,-0.0623,-0.0345,0.2415,1.8297,-9.4934,1.6422,-0.0048,-0.0722,0.0248
0.1400,-0.0956,-0.0175,0.2599,1.8299,-9.4929,1.6450,-0.0209,-0.0899,0.0086
0.1500,-0.1724,-0.0005,0.1559,1.8283,-9.4925,1.6494,-0.0328,-0.1030,-0.0084
0.1600,-0.1658,0.0233,0.0153,1.8254,-9.4921,1.6547,-0.0352,-0.1033,-0.0149
0.1700,-0.0520,0.0189,-0.1478,1.8227,-9.4918,1.6593,-0.0227,-0.0806,-0.0078
0.1800,0.0914,-0.0096,-0.2355,1.8217,-9.4916,1.6619,-0.0076,-0.0491,0.0097
0.1900,0.1656,-0.0137,-0.1909,1.8228,-9.4912,1.6629,-0.0009,-0.0288,0.0265
0.2000,0.1153,0.0091,-0.0795,1.8254,-9.4906,1.6635,-0.0025,-0.0286,0.0361
0.2100,-0.0263,0.0115,0.0560,1.8282,-9.4898,1.6649,-0.0137,-0.0492,0.0370
0.2200,-0.1682,-0.0041,0.1450,1.8303,-9.4888,1.6681,-0.0282,-0.0699,0.0300
0.2300,-0.2364,-0.0119,0.0916,1.8313,-9.4879,1.6722,-0.0273,-0.0717,0.0170
0.2400,-0.2507,-0.0130,-0.0375,1.8310,-9.4874,1.6753,-0.0112,-0.0560,0.0011
0.2500,-0.2464,-0.0006,-0.1366,1.8296,-9.4875,1.6763,0.0074,-0.0321,-0.0154
0.2600,-0.2089,0.0203,-0.1455,1.8270,-9.4882,1.6754,0.0206,-0.0136,-0.0294
0.2700,-0.1169,0.0470,-0.0396,1.8236,-9.4892,1.6734,0.0238,-0.0088,-0.0350
0.2800,-0.0340,0.0536,0.0491,1.8203,-9.4902,1.6715,0.0218,-0.0214,-0.0263
0.2900,-0.0149,0.0090,0.0894,1.8182,-9.4908,1.6702,0.0164,-0.0439,-0.0052
0.3000,-0.0358,-0.0448,0.1066,1.8179,-9.4909,1.6701,0.0095,-0.0667,0.0178
0.3100,-0.0913,-0.0843,0.0563,1.8192,-9.4905,1.6706,0.0077,-0.0797,0.0353
0.3200,-0.1114,-0.0625,-0.0115,1.8219,-9.4899,1.6712,0.0100,-0.0684,0.0464
0.3300,-0.0874,-0.0016,-0.0431,1.8257,-9.4892,1.6710,0.0137,-0.0341,0.0524
0.3400,-0.1315,0.0236,-0.0697,1.8302,-9.4885,1.6699,0.0180,-0.0070,0.0465
0.3500,-0.2169,0.0374,-0.0658,1.8336,-9.4882,1.6682,0.0176,-0.0076,0.0251
0.3600,-0.2185,0.0805,0.0144,1.8346,-9.4882,1.6671,0.0101,-0.0191,0.0005
0.3700,-0.1575,0.1143,0.0815,1.8333,-9.4884,1.6671,-0.0005,-0.0236,-0.0190
0.3800,-0.1260,0.0732,0.0711,1.8303,-9.4888,1.6680,-0.0075,-0.0276,-0.0328
0.3900,-0.1089,0.0028,-0.0011,1.8265,-9.4893,1.6695,-0.0108,-0.0308,-0.0343
0.4000,-0.0340,-0.0301,-0.0522,1.8233,-9.4897,1.6711,-0.0104,-0.0235,-0.0213
0.4100,0.0345,-0.0359,-0.0926,1.8219,-9.4897,1.6721,-0.0049,-0.0120,-0.0015
0.4200,0.0347,-0.0419,-0.1082,1.8224,-9.4896,1.6723,0.0036,-0.0070,0.0149
0.4300,-0.0017,-0.0052,-0.0574,1.8240,-9.4894,1.6719,0.0078,-0.0158,0.0215
0.4400,-0.0759,0.0618,0.0314,1.8256,-9.4891,1.6718,0.0017,-0.0303,0.0183
0.4500,-0.1672,0.0583,0.0971,1.8262,-9.4888,1.6728,-0.0078,-0.0455,0.0067
0.4600,-0.2299,-0.0050,0.0514,1.8250,-9.4887,1.6748,-0.0115,-0.0584,-0.0127
0.4700,-0.2307,-0.0511,-0.0492,1.8217,-9.4889,1.6769,-0.0086,-0.0596,-0.0334
0.4800,-0.1520,-0.0536,-0.0989,1.8170,-9.4896,1.6784,-0.0020,-0.0512,-0.0429
0.4900,-0.0147,-0.0242,-0.0748,1.8124,-9.4903,1.6792,0.0027,-0.0382,-0.0338
0.5000,0.0739,0.0241,-0.0212,1.8095,-9.4908,1.6795,0.0045,-0.0257,-0.0141
0.5100,0.0439,0.0654,0.0150,1.8086,-9.4910,1.6794,0.0062,-0.0251,0.0015
0.5200,-0.0460,0.0943,0.0570,1.8085,-9.4910,1.6792,0.0052,-0.0329,0.0059
0.5300,-0.1368,0.0768,0.0806,1.8081,-9.4910,1.6797,0.0003,-0.0398,0.0004
0.5400,-0.1845,-0.0039,0.0688,1.8069,-9.4911,1.6807,-0.0057,-0.0462,-0.0097
0.5500,-0.1759,-0.0626,0.0496,1.8048,-9.4912,1.6823,-0.0097,-0.0488,-0.0166
0.5600,-0.1391,-0.0874,-0.0060,1.8023,-9.4914,1.6840,-0.0085,-0.0466,-0.0149
0.5700,-0.0965,-0.0950,-0.0718,1.8005,-9.4915,1.6853,-0.0021,-0.0415,-0.0081
0.5800,-0.0855,-0.0557,-0.0895,1.7993,-9.4916,1.6859,0.0049,-0.0338,-0.0054
0.5900,-0.1108,0.0244,-0.0475,1.7980,-9.4919,1.6858,0.0072,-0.0284,-0.0111
0.6000,-0.1447,0.0819,-0.0022,1.7959,-9.4923,1.6857,0.0066,-0.0337,-0.0231
0.6100,-0.1554,0.0883,0.0348,1.7924,-9.4929,1.6859,0.0040,-0.0466,-0.0339
0.6200,-0.1224,0.0626,0.0571,1.7881,-9.4936,1.6866,-0.0003,-0.0529,-0.0375
0.6300,-0.0614,0.0167,0.0324,1.7837,-9.4943,1.6876,-0.0009,-0.0482,-0.0350
0.6400,-0.0180,-0.0380,-0.0371,1.7799,-9.4948,1.6882,0.0037,-0.0376,-0.0293
0.6500,-0.0001,-0.0727,-0.1014,1.7769,-9.4955,1.6879,0.0122,-0.0230,-0.0236
0.6600,-0.0136,-0.0625,-0.1106,1.7747,-9.4961,1.6866,0.0206,-0.0101,-0.0182
0.6700,-0.0633,-0.0139,-0.0863,1.7729,-9.4968,1.6846,0.0240,-0.0071,-0.0173
