seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0200,-0.1155,-0.1013,0.0853,0.9160,-9.2261,3.1953,-0.0438,0.0549,-0.0351
0.0300,-0.2221,-0.0590,-0.0685,0.9134,-9.2249,3.1996,-0.0529,-0.0041,-0.0395
0.0400,-0.2341,-0.0154,-0.2044,0.9086,-9.2237,3.2045,-0.0489,-0.0405,-0.0471
0.0500,-0.1725,0.0301,-0.2852,0.9025,-9.2227,3.2090,-0.0405,-0.0470,-0.0523
0.0600,-0.0954,0.0568,-0.2911,0.8964,-9.2220,3.2127,-0.0321,-0.0330,-0.0510
0.0700,-0.0256,0.0688,-0.2598,0.8914,-9.2216,3.2153,-0.0226,-0.0108,-0.0418
0.0800,0.0194,0.0909,-0.2161,0.8880,-9.2213,3.2171,-0.0175,0.0022,-0.0293
0.0900,0.0103,0.1140,-0.1743,0.8859,-9.2209,3.2187,-0.0200,-0.0016,-0.0178
0.1000,-0.0033,0.1061,-0.2036,0.8844,-9.2203,3.2209,-0.0250,-0.0133,-0.0103
0.1100,0.0066,0.0579,-0.2707,0.8830,-9.2196,3.2232,-0.0218,-0.0165,-0.0095
0.1200,0.0388,-0.0174,-0.3123,0.8818,-9.2192,3.2248,-0.0121,0.0032,-0.0124
0.1300,0.0834,-0.0881,-0.3051,0.8812,-9.2191,3.2253,-0.0045,0.0397,-0.0161
0.1400,0.0908,-0.1213,-0.2487,0.8814,-9.2192,3.2250,0.0004,0.0682,-0.0186
0.1500,0.0385,-0.1195,-0.1882,0.8819,-9.2194,3.2241,0.0024,0.0716,-0.0180
0.1600,-0.0101,-0.0921,-0.1389,0.8824,-9.2196,3.2234,0.0036,0.0610,-0.0158
0.1700,-0.0210,-0.0733,-0.1163,0.8826,-9.2197,3.2231,0.0049,0.0557,-0.0145
0.1800,-0.0341,-0.0098,-0.0773,0.8829,-9.2200,3.2223,0.0061,0.0437,-0.0116
0.1900,-0.0263,0.0654,-0.0177,0.8832,-9.2203,3.2212,0.0066,0.0353,-0.0102
0.2000,-0.0145,0.0996,0.0687,0.8833,-9.2206,3.2204,0.0032,0.0367,-0.0120
0.2100,-0.0345,0.0729,0.1747,0.8832,-9.2207,3.2202,-0.0092,0.0401,-0.0177
0.2200,-0.0880,0.0045,0.2613,0.8825,-9.2204,3.2213,-0.0231,0.0396,-0.0272
0.2300,-0.1435,-0.0519,0.2958,0.8807,-9.2197,3.2236,-0.0352,0.0359,-0.0391
0.2400,-0.1924,-0.0729,0.3126,0.8775,-9.2188,3.2272,-0.0504,0.0303,-0.0554
0.2500,-0.2142,-0.0654,0.3025,0.8723,-9.2175,3.2323,-0.0654,0.0335,-0.0786
0.2600,-0.1765,-0.0399,0.2693,0.8650,-9.2160,3.2385,-0.0774,0.0498,-0.1051
0.2700,-0.1279,-0.0019,0.2356,0.8560,-9.2143,3.2456,-0.0879,0.0709,-0.1320
0.2800,-0.1033,0.0561,0.1855,0.8451,-9.2126,3.2535,-0.0973,0.0883,-0.1580
0.2900,-0.1024,0.1309,0.1099,0.8325,-9.2107,3.2621,-0.1048,0.0897,-0.1774
0.3000,-0.1074,0.1598,0.0463,0.8181,-9.2087,3.2711,-0.1031,0.0716,-0.1883
0.3100,-0.0620,0.1134,0.0139,0.8026,-9.2071,3.2795,-0.0892,0.0545,-0.1916
0.3200,0.0133,0.0766,-0.0314,0.7864,-9.2061,3.2862,-0.0651,0.0558,-0.1970
0.3300,0.0256,0.1521,-0.1200,0.7695,-9.2061,3.2902,-0.0315,0.0687,-0.2133
