seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.1356,0.0155,-0.1322,2.0132,-9.3953,1.9609,-0.0547,0.1291,0.0363
0.0600,-0.1433,0.0097,-0.1880,2.0174,-9.3940,1.9631,-0.0458,0.0752,0.0283
0.0700,-0.1256,0.0116,-0.2134,2.0188,-9.3935,1.9640,-0.0413,0.0579,0.0298
0.0800,-0.0669,0.0240,-0.2697,2.0222,-9.3923,1.9660,-0.0304,0.0283,0.0412
0.0900,-0.0168,0.0432,-0.2969,2.0275,-9.3908,1.9680,-0.0214,0.0154,0.0617
0.1000,-0.0338,0.0710,-0.2825,2.0344,-9.3890,1.9695,-0.0175,0.0186,0.0776
0.1100,-0.0963,0.0819,-0.2512,2.0426,-9.3870,1.9705,-0.0152,0.0285,0.0837
0.1200,-0.1831,0.0408,-0.2100,2.0508,-9.3851,1.9711,-0.0118,0.0371,0.0756
0.1300,-0.2634,-0.0264,-0.1819,2.0576,-9.3836,1.9712,-0.0070,0.0380,0.0528
0.1400,-0.3113,-0.0754,-0.1726,2.0618,-9.3827,1.9708,-0.0013,0.0352,0.0240
0.1500,-0.3164,-0.0808,-0.1673,2.0635,-9.3825,1.9699,0.0034,0.0337,-0.0025
0.1600,-0.2573,-0.0628,-0.1549,2.0629,-9.3829,1.9688,0.0044,0.0330,-0.0209
0.1700,-0.1727,-0.0176,-0.1464,2.0612,-9.3835,1.9678,0.0020,0.0293,-0.0281
0.1800,-0.1110,0.0290,-0.1351,2.0590,-9.3841,1.9672,-0.0007,0.0191,-0.0279
0.1900,-0.0533,0.0290,-0.1129,2.0569,-9.3846,1.9670,-0.0018,0.0033,-0.0221
0.2000,0.0095,0.0231,-0.0957,2.0551,-9.3849,1.9672,-0.0011,-0.0124,-0.0134
0.2100,0.0474,0.0182,-0.0897,2.0538,-9.3851,1.9676,-0.0012,-0.0243,-0.0060
0.2200,0.0601,-0.0049,-0.0789,2.0530,-9.3851,1.9685,-0.0049,-0.0294,0.0021
0.2300,0.0904,-0.0365,-0.0574,2.0531,-9.3848,1.9697,-0.0091,-0.0255,0.0129
0.2400,0.1289,-0.0760,-0.0462,2.0543,-9.3843,1.9711,-0.0117,-0.0152,0.0235
0.2500,0.1202,-0.0927,-0.0594,2.0564,-9.3836,1.9723,-0.0120,-0.0060,0.0297
0.2600,0.0668,-0.0808,-0.0807,2.0591,-9.3827,1.9735,-0.0120,-0.0038,0.0311
0.2700,0.0165,-0.0618,-0.0891,2.0618,-9.3819,1.9748,-0.0130,-0.0084,0.0312
0.2800,-0.0318,-0.0289,-0.1068,2.0644,-9.3810,1.9761,-0.0120,-0.0150,0.0288
0.2900,-0.0699,0.0211,-0.1461,2.0666,-9.3803,1.9773,-0.0081,-0.0172,0.0240
0.3000,-0.0879,0.0620,-0.1776,2.0683,-9.3798,1.9781,-0.0025,-0.0144,0.0189
0.3100,-0.0895,0.0569,-0.1894,2.0697,-9.3794,1.9783,0.0018,-0.0092,0.0149
0.3200,-0.0762,0.0174,-0.1724,2.0709,-9.3792,1.9781,0.0041,-0.0033,0.0121
0.3300,-0.0753,-0.0056,-0.1355,2.0719,-9.3790,1.9776,0.0059,0.0007,0.0090
0.3400,-0.0904,0.0006,-0.1076,2.0727,-9.3790,1.9770,0.0068,-0.0013,0.0057
0.3500,-0.1107,0.0097,-0.0993,2.0730,-9.3791,1.9764,0.0059,-0.0101,0.0023
0.3600,-0.1190,0.0035,-0.1044,2.0727,-9.3792,1.9762,0.0038,-0.0228,-0.0002
0.3700,-0.1040,-0.0300,-0.1018,2.0719,-9.3793,1.9763,0.0034,-0.0349,-0.0030
0.3800,-0.0811,-0.0514,-0.1053,2.0707,-9.3796,1.9765,0.0052,-0.0389,-0.0064
0.3900,-0.0530,-0.0407,-0.1148,2.0692,-9.3799,1.9766,0.0049,-0.0335,-0.0080
0.4000,0.0084,-0.0377,-0.0989,2.0680,-9.3801,1.9767,0.0016,-0.0206,-0.0058
0.4100,0.0709,-0.0445,-0.0828,2.0673,-9.3802,1.9768,-0.0005,-0.0057,-0.0021
0.4200,0.0797,-0.0429,-0.0981,2.0671,-9.3803,1.9768,-0.0008,0.0038,0.0006
0.4300,0.0477,-0.0481,-0.1238,2.0673,-9.3803,1.9767,0.0001,0.0039,0.0029
0.4400,0.0048,-0.0478,-0.1362,2.0675,-9.3802,1.9766,0.0017,-0.0053,0.0039
0.4500,-0.0489,-0.0310,-0.1305,2.0676,-9.3802,1.9766,0.0017,-0.0172,0.0044
0.4600,-0.0730,-0.0182,-0.1129,2.0676,-9.3802,1.9768,0.0020,-0.0283,0.0066
0.4700,-0.0657,-0.0002,-0.1020,2.0677,-9.3801,1.9771,0.0037,-0.0350,0.0094
0.4800,-0.0667,0.0200,-0.1080,2.0678,-9.3800,1.9773,0.0056,-0.0363,0.0099
0.4900,-0.0755,0.0197,-0.1059,2.0681,-9.3800,1.9773,0.0076,-0.0343,0.0076
0.5000,-0.0885,0.0223,-0.0862,2.0680,-9.3800,1.9771,0.0083,-0.0329,0.0026
