seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0800,0.1314,0.2071,-0.4479,8.4487,-1.7379,4.6626,1.4740,-1.8437,0.6259
0.0900,0.3081,0.3446,-0.6174,8.4052,-1.7495,4.7349,1.4740,-1.8437,0.6259
0.1000,0.4848,0.4821,-0.7868,8.3616,-1.7611,4.8072,1.4740,-1.8437,0.6259
0.1100,1.0375,0.7774,-1.2446,8.2492,-1.7917,4.9907,1.3999,-2.6920,1.0217
0.1200,1.1481,0.7061,-1.6404,8.1537,-1.7971,5.1423,1.4524,-3.6631,1.4099
0.1300,0.1042,0.5031,-1.9868,8.0036,-1.7648,5.3826,1.6088,-4.4635,1.7285
0.1400,-1.3905,0.4525,-2.0460,7.8049,-1.7230,5.6788,1.9562,-5.0687,2.0248
0.1500,-2.8712,-0.2152,-1.6995,7.5553,-1.6810,6.0180,2.2991,-5.1064,2.0340
0.1600,-3.8180,-1.4593,-0.4244,7.2713,-1.6636,6.3631,2.4209,-4.7327,1.7611
0.1700,-4.5472,-1.8512,1.5754,6.9845,-1.6866,6.6714,2.2093,-4.2106,1.3429
0.1800,-5.3978,-0.9861,3.5284,6.7114,-1.7417,6.9329,1.7084,-3.6737,0.8316
0.1900,-5.8224,0.5316,3.5972,6.4584,-1.8086,7.1530,1.2682,-3.1076,0.3070
0.2000,-5.0047,1.3901,1.7993,6.2281,-1.8785,7.3372,1.1751,-2.5707,-0.1523
0.2100,-3.1590,1.1676,-0.2021,6.0249,-1.9648,7.4831,1.4408,-2.2840,-0.5895
0.2200,-1.1537,0.4166,-1.3581,5.8392,-2.0902,7.5953,1.8868,-2.3218,-0.9697
0.2300,0.3120,-0.3714,-1.6990,5.6467,-2.2710,7.6880,2.2836,-2.5310,-1.1006
0.2400,0.8691,-1.1106,-1.4436,5.4311,-2.4990,7.7718,2.4659,-2.8299,-0.9065
0.2500,0.4527,-1.4055,-1.3805,5.1923,-2.7428,7.8523,2.3610,-3.1707,-0.3348
0.2600,0.1465,-1.5699,-1.5559,4.9351,-2.9639,7.9376,2.1790,-3.4149,0.1993
0.2700,0.7946,-1.4598,-1.8529,4.6693,-3.1402,8.0302,2.0835,-3.7686,0.5253
0.2800,1.4644,-0.4429,-2.2955,4.3906,-3.2904,8.1265,2.1769,-4.2603,0.7118
0.2900,1.3126,0.3402,-2.1766,4.0786,-3.4359,8.2278,2.4911,-4.6207,0.9067
0.3000,1.0896,0.2655,-1.2332,3.7333,-3.5990,8.3212,2.7707,-4.7651,1.1596
0.3100,0.2850,-0.3220,-0.0322,3.3773,-3.7864,8.3899,2.7935,-4.6733,1.4211
0.3200,-0.7720,-0.1228,0.8582,3.0330,-3.9808,8.4316,2.6349,-4.3573,1.5626
0.3300,-1.5023,0.7093,2.0503,2.7202,-4.1642,8.4502,2.4673,-3.8519,1.4899
0.3400,-2.4423,1.7427,3.2820,2.4495,-4.3349,8.4475,2.2488,-3.1838,1.1745
0.3500,-3.8894,2.3254,3.0647,2.2246,-4.4953,8.4261,2.0529,-2.3693,0.7023
