seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0700,-0.1995,0.0594,0.1565,1.0911,-9.2785,2.9814,0.0001,0.0883,0.0489
0.0800,-0.2248,0.0648,0.1943,1.0977,-9.2780,2.9806,-0.0013,0.0895,0.0348
0.0900,-0.2276,0.0780,0.2285,1.1028,-9.2776,2.9800,-0.0050,0.0843,0.0212
0.1000,-0.1929,0.0748,0.2262,1.1067,-9.2772,2.9798,-0.0085,0.0723,0.0117
0.1100,-0.1483,0.0565,0.2377,1.1096,-9.2768,2.9800,-0.0106,0.0577,0.0087
0.1200,-0.0923,0.0388,0.2683,1.1120,-9.2763,2.9805,-0.0122,0.0493,0.0105
0.1300,-0.0491,0.0326,0.2849,1.1146,-9.2758,2.9812,-0.0146,0.0496,0.0119
0.1400,-0.0371,0.0400,0.2936,1.1172,-9.2751,2.9823,-0.0204,0.0510,0.0120
0.1500,-0.0485,0.0368,0.2913,1.1198,-9.2743,2.9840,-0.0268,0.0455,0.0110
0.1600,-0.0768,0.0193,0.2989,1.1218,-9.2733,2.9864,-0.0335,0.0228,0.0098
0.1700,-0.0949,0.0139,0.2969,1.1228,-9.2720,2.9898,-0.0384,-0.0106,0.0085
0.1800,-0.0610,-0.0203,0.2846,1.1229,-9.2707,2.9940,-0.0433,-0.0312,0.0068
0.1900,0.0021,-0.0739,0.2915,1.1225,-9.2692,2.9987,-0.0494,-0.0273,0.0060
0.2000,0.0520,-0.0601,0.2561,1.1227,-9.2676,3.0035,-0.0483,-0.0037,0.0075
0.2100,0.0640,0.0220,0.1570,1.1238,-9.2662,3.0075,-0.0376,0.0201,0.0111
0.2200,0.0221,0.1141,0.0792,1.1258,-9.2650,3.0103,-0.0289,0.0261,0.0179
0.2300,-0.0369,0.1616,0.0770,1.1285,-9.2640,3.0124,-0.0209,0.0129,0.0296
0.2400,-0.1104,0.1643,0.0909,1.1319,-9.2631,3.0139,-0.0091,-0.0124,0.0409
0.2500,-0.1614,0.1516,0.1581,1.1352,-9.2624,3.0149,-0.0057,-0.0351,0.0452
