seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0700,1.4055,-0.0307,-0.2373,4.9778,-1.9295,8.2258,0.3580,-0.4448,1.6202
0.0800,0.8257,-0.1123,0.2336,4.9733,-1.8912,8.2373,0.3580,-0.4448,1.6202
0.0900,0.2459,-0.1939,0.7045,4.9688,-1.8529,8.2488,0.3580,-0.4448,1.6202
0.1000,0.4986,-0.3871,1.0587,4.9604,-1.7892,8.2682,0.4698,-0.3312,0.9146
0.1100,1.8373,-0.4738,0.4713,4.9493,-1.7827,8.2762,0.5296,-0.4594,0.6333
0.1200,1.9467,-0.4744,-0.6037,4.9226,-1.7954,8.2894,0.5269,-1.1412,1.2222
0.1300,0.6729,-0.3393,-2.0301,4.8495,-1.7795,8.3356,0.6753,-2.1207,1.1009
0.1400,-0.7351,0.0438,-3.4209,4.6939,-1.7844,8.4226,1.0137,-2.8714,0.4898
0.1500,-1.3495,0.1893,-4.1274,4.4655,-1.8496,8.5315,1.5430,-2.9692,-0.0383
0.1600,-1.4366,-0.0349,-4.2435,4.2139,-1.9846,8.6284,2.0064,-2.6891,-0.3166
0.1700,-1.4584,-0.2432,-4.1238,3.9747,-2.1714,8.6967,2.2043,-2.2743,-0.4516
0.1800,-1.4438,-0.4155,-3.9476,3.7662,-2.3809,8.7348,2.1597,-1.8293,-0.5786
0.1900,-1.2910,-0.4665,-3.8512,3.5918,-2.5909,8.7487,1.9603,-1.5786,-0.6999
0.2000,-1.0789,-0.3314,-3.8180,3.4348,-2.7870,8.7516,1.7709,-1.6091,-0.7387
0.2100,-0.9036,-0.1684,-3.6570,3.2727,-2.9668,8.7546,1.7205,-1.7826,-0.6971
0.2200,-0.7778,0.0164,-3.1871,3.0954,-3.1397,8.7587,1.6875,-1.8883,-0.6147
0.2300,-0.7003,0.2103,-2.3431,2.9102,-3.3060,8.7611,1.5369,-1.8082,-0.4852
0.2400,-0.7985,0.4461,-1.2674,2.7354,-3.4544,8.7603,1.2010,-1.4686,-0.3569
0.2500,-1.0967,0.5920,-0.4051,2.5943,-3.5692,8.7576,0.7184,-0.8657,-0.2405
0.2600,-1.3953,0.5737,-0.1334,2.5098,-3.6382,8.7540,0.3173,-0.2756,-0.1868
0.2700,-1.5200,0.5833,-0.3837,2.4789,-3.6707,8.7494,0.1292,0.0045,-0.2133
0.2800,-1.3964,0.6370,-0.7871,2.4714,-3.6873,8.7445,0.1167,-0.0957,-0.2390
0.2900,-1.0835,0.8207,-1.3190,2.4542,-3.7033,8.7425,0.2355,-0.5566,-0.2329
0.3000,-0.7066,1.1019,-2.1149,2.3969,-3.7296,8.7472,0.5168,-1.3186,-0.2219
0.3100,-0.4121,1.1168,-2.6537,2.3003,-3.7688,8.7560,0.9458,-2.0159,-0.2161
0.3200,-0.2962,1.0155,-2.7404,2.2458,-3.7912,8.7605,1.1824,-2.2621,-0.2082
0.3300,-0.0365,0.8073,-2.7430,2.0776,-3.8779,8.7635,1.7727,-2.5807,-0.2265
0.3400,0.2774,0.6652,-2.5040,1.8427,-4.0374,8.7436,2.2743,-2.4530,-0.3151
0.3500,0.5391,0.4690,-1.8825,1.6157,-4.2410,8.6919,2.4926,-2.0398,-0.3697
0.3600,0.5354,0.1982,-0.8594,1.4230,-4.4623,8.6146,2.3925,-1.7001,-0.3196
0.3700,0.2145,0.1024,0.0671,1.2627,-4.6718,8.5284,1.9422,-1.5089,-0.3147
0.3800,-0.2026,0.1240,0.5853,1.1195,-4.8405,8.4543,1.3864,-1.2560,-0.3978
