seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0800,0.0341,-0.0535,-0.1250,2.7150,-0.6181,-9.4030,-0.0010,-0.0079,-0.0005
0.0900,0.0319,-0.0520,-0.1287,2.7154,-0.6184,-9.4029,-0.0010,-0.0079,-0.0005
0.1000,0.0297,-0.0506,-0.1325,2.7158,-0.6186,-9.4028,-0.0010,-0.0079,-0.0005
0.1100,0.0160,-0.0408,-0.1315,2.7165,-0.6192,-9.4025,-0.0018,-0.0066,0.0018
0.1200,0.0181,-0.0443,-0.1340,2.7168,-0.6196,-9.4024,-0.0026,-0.0026,0.0085
0.1300,0.0190,-0.0561,-0.1380,2.7167,-0.6199,-9.4024,-0.0006,-0.0005,0.0101
0.1400,0.0159,-0.0583,-0.1340,2.7167,-0.6201,-9.4024,0.0012,-0.0022,0.0046
0.1500,0.0311,-0.0654,-0.1364,2.7166,-0.6201,-9.4024,0.0043,-0.0003,0.0057
0.1600,0.0345,-0.0424,-0.1259,2.7165,-0.6199,-9.4025,0.0069,-0.0013,0.0061
0.1700,0.0224,-0.0372,-0.1275,2.7166,-0.6196,-9.4025,0.0082,-0.0036,0.0054
0.1800,0.0159,-0.0577,-0.1507,2.7167,-0.6191,-9.4025,0.0080,-0.0030,0.0071
0.1900,0.0086,-0.0597,-0.1555,2.7168,-0.6186,-9.4025,0.0069,-0.0034,0.0073
0.2000,-0.0010,-0.0504,-0.1658,2.7169,-0.6184,-9.4025,0.0045,-0.0020,0.0099
0.2100,-0.0169,-0.0392,-0.1594,2.7168,-0.6184,-9.4025,0.0017,-0.0018,0.0118
0.2200,-0.0119,-0.0399,-0.1418,2.7166,-0.6185,-9.4025,0.0004,-0.0001,0.0140
0.2300,0.0132,-0.0246,-0.1234,2.7162,-0.6186,-9.4027,-0.0006,-0.0003,0.0128
0.2400,0.0246,0.0084,-0.1122,2.7159,-0.6189,-9.4027,-0.0008,-0.0011,0.0077
0.2500,0.0560,0.0316,-0.1033,2.7157,-0.6190,-9.4028,0.0000,0.0005,0.0103
0.2600,0.0440,0.0386,-0.1161,2.7157,-0.6188,-9.4028,0.0008,-0.0020,0.0109
0.2700,0.0047,0.0374,-0.1401,2.7159,-0.6184,-9.4027,0.0008,-0.0060,0.0134
0.2800,-0.0265,0.0298,-0.1594,2.7167,-0.6180,-9.4025,0.0008,-0.0107,0.0109
0.2900,-0.0185,0.0071,-0.1588,2.7176,-0.6176,-9.4023,0.0006,-0.0068,0.0054
0.3000,0.0046,-0.0044,-0.1572,2.7176,-0.6173,-9.4023,-0.0008,0.0011,0.0069
0.3100,0.0059,-0.0148,-0.1403,2.7171,-0.6173,-9.4025,-0.0022,0.0037,0.0067
0.3200,0.0065,-0.0181,-0.1234,2.7165,-0.6172,-9.4027,-0.0008,0.0048,0.0091
0.3300,0.0183,-0.0367,-0.1367,2.7159,-0.6169,-9.4029,-0.0002,0.0035,0.0067
0.3400,0.0060,-0.0527,-0.1278,2.7154,-0.6168,-9.4030,0.0005,0.0022,0.0011
0.3500,-0.0000,-0.0476,-0.1297,2.7150,-0.6168,-9.4031,0.0008,0.0013,-0.0005
0.3600,-0.0116,-0.0439,-0.1440,2.7147,-0.6169,-9.4032,0.0015,0.0010,-0.0020
0.3700,-0.0200,-0.0478,-0.1435,2.7143,-0.6170,-9.4033,0.0008,0.0004,-0.0014
0.3800,-0.0028,-0.0493,-0.1266,2.7138,-0.6171,-9.4034,-0.0012,-0.0020,-0.0021
0.3900,0.0063,-0.0569,-0.1225,2.7135,-0.6175,-9.4035,-0.0012,-0.0040,-0.0015
0.4000,0.0032,-0.0635,-0.1417,2.7134,-0.6180,-9.4035,-0.0006,-0.0048,-0.0007
0.4100,0.0032,-0.0678,-0.1282,2.7134,-0.6185,-9.4035,0.0008,-0.0044,0.0004
0.4200,0.0040,-0.0578,-0.1409,2.7134,-0.6190,-9.4034,0.0023,-0.0050,-0.0013
0.4300,0.0185,-0.0486,-0.1585,2.7133,-0.6193,-9.4034,0.0039,-0.0058,-0.0011
0.4400,0.0160,-0.0460,-0.1538,2.7134,-0.6196,-9.4034,0.0041,-0.0064,0.0016
0.4500,0.0158,-0.0499,-0.1442,2.7135,-0.6197,-9.4033,0.0035,-0.0079,0.0026
0.4600,0.0228,-0.0458,-0.1539,2.7138,-0.6198,-9.4033,0.0037,-0.0064,0.0050
0.4700,0.0097,-0.0370,-0.1428,2.7141,-0.6199,-9.4032,0.0047,-0.0062,0.0042
0.4800,-0.0001,-0.0275,-0.1381,2.7143,-0.6198,-9.4031,0.0051,-0.0050,0.0024
0.4900,0.0205,-0.0236,-0.1413,2.7145,-0.6197,-9.4031,0.0043,-0.0030,0.0028
0.5000,0.0404,-0.0173,-0.1293,2.7145,-0.6195,-9.4031,0.0035,-0.0048,0.0008
