seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,-0.2469,-0.0041,-0.0854,8.6126,-3.8404,-2.6917,0.0057,0.0554,0.0238
0.0400,-0.3155,0.0216,-0.0212,8.6121,-3.8387,-2.6955,0.0044,0.0276,0.0094
0.0500,-0.2578,0.0416,0.0320,8.6116,-3.8389,-2.6969,0.0004,0.0023,-0.0162
0.0600,-0.1405,0.0586,0.0318,8.6108,-3.8413,-2.6962,-0.0044,-0.0149,-0.0364
0.0700,-0.0169,0.0815,0.0186,8.6097,-3.8449,-2.6943,-0.0105,-0.0205,-0.0438
0.0800,0.0782,0.1012,0.0024,8.6086,-3.8491,-2.6922,-0.0171,-0.0160,-0.0407
0.0900,0.0922,0.0896,-0.0215,8.6075,-3.8528,-2.6904,-0.0219,-0.0079,-0.0311
0.1000,0.0475,0.0548,-0.0355,8.6067,-3.8555,-2.6890,-0.0241,-0.0034,-0.0177
0.1100,-0.0190,0.0239,-0.0353,8.6064,-3.8570,-2.6876,-0.0251,-0.0046,-0.0033
0.1200,-0.0939,0.0108,-0.0361,8.6068,-3.8574,-2.6860,-0.0236,-0.0092,0.0075
0.1300,-0.1280,0.0079,-0.0457,8.6075,-3.8570,-2.6842,-0.0189,-0.0129,0.0107
0.1400,-0.1298,0.0158,-0.0402,8.6082,-3.8566,-2.6824,-0.0151,-0.0137,0.0080
0.1500,-0.1204,0.0254,-0.0043,8.6088,-3.8565,-2.6808,-0.0131,-0.0099,0.0020
0.1600,-0.0930,0.0091,0.0222,8.6090,-3.8568,-2.6797,-0.0149,-0.0030,-0.0015
0.1700,-0.0571,-0.0207,0.0172,8.6089,-3.8573,-2.6792,-0.0175,0.0052,0.0005
0.1800,-0.0095,-0.0512,-0.0162,8.6088,-3.8575,-2.6794,-0.0166,0.0166,0.0046
0.1900,0.0267,-0.0838,-0.0535,8.6085,-3.8572,-2.6808,-0.0123,0.0268,0.0094
0.2000,0.0294,-0.0995,-0.0823,8.6081,-3.8564,-2.6831,-0.0000,0.0282,0.0118
0.2100,0.0146,-0.0679,-0.0909,8.6078,-3.8555,-2.6854,0.0021,0.0182,0.0079
0.2200,-0.0132,-0.0147,-0.1022,8.6077,-3.8552,-2.6862,-0.0083,0.0027,0.0004
0.2300,-0.0273,0.0000,-0.1420,8.6075,-3.8558,-2.6859,-0.0136,0.0025,-0.0071
0.2400,-0.0051,-0.0309,-0.1286,8.6067,-3.8569,-2.6868,-0.0072,0.0308,-0.0115
0.2500,0.0171,-0.0772,-0.0431,8.6047,-3.8581,-2.6915,0.0019,0.0786,-0.0121
0.2600,-0.0084,-0.1154,0.0266,8.6016,-3.8590,-2.7002,0.0039,0.1173,-0.0110
0.2700,-0.0878,-0.1444,0.0198,8.5980,-3.8597,-2.7107,0.0058,0.1153,-0.0087
0.2800,-0.1520,-0.1716,-0.0065,8.5951,-3.8600,-2.7194,0.0145,0.0744,-0.0067
0.2900,-0.1528,-0.1615,0.0189,8.5935,-3.8599,-2.7246,0.0277,0.0266,-0.0039
0.3000,-0.1079,-0.0951,0.0993,8.5930,-3.8593,-2.7270,0.0368,0.0047,-0.0027
0.3100,-0.0367,-0.0046,0.1647,8.5926,-3.8585,-2.7295,0.0440,0.0217,-0.0054
0.3200,0.0284,0.0734,0.2011,8.5911,-3.8578,-2.7351,0.0516,0.0667,-0.0100
0.3300,0.0539,0.0929,0.2353,8.5881,-3.8574,-2.7451,0.0578,0.1128,-0.0136
0.3400,0.0393,0.0540,0.1929,8.5840,-3.8570,-2.7584,0.0621,0.1393,-0.0145
