seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0800,-0.1034,-0.0220,0.0345,9.1226,3.5982,-0.0282,0.0317,-0.0418,-0.0744
0.0900,-0.0512,-0.0232,0.0251,9.1251,3.5920,-0.0236,0.0317,-0.0418,-0.0744
0.1000,-0.0389,-0.0202,0.0212,9.1266,3.5881,-0.0207,0.0317,-0.0418,-0.0744
0.1100,-0.0266,-0.0173,0.0173,9.1282,3.5841,-0.0178,0.0317,-0.0418,-0.0744
0.1200,0.0212,-0.0067,0.0087,9.1322,3.5741,-0.0103,0.0317,-0.0418,-0.0744
0.1300,0.0872,0.0086,0.0070,9.1347,3.5675,-0.0054,0.0240,-0.0239,-0.0328
0.1400,0.1317,0.0261,0.0071,9.1366,3.5628,-0.0015,0.0164,-0.0268,0.0063
0.1500,0.1412,0.0358,0.0062,9.1366,3.5627,0.0010,0.0093,-0.0290,0.0317
0.1600,0.1301,0.0456,0.0094,9.1358,3.5649,0.0042,0.0022,-0.0150,0.0386
0.1700,0.0948,0.0699,0.0201,9.1343,3.5685,0.0062,0.0016,-0.0085,0.0295
0.1800,0.0553,0.0740,0.0193,9.1331,3.5716,0.0070,0.0068,-0.0058,0.0162
0.1900,0.0122,0.0665,0.0169,9.1324,3.5735,0.0078,0.0140,0.0052,0.0024
0.2000,-0.0251,0.0498,0.0109,9.1321,3.5742,0.0082,0.0172,0.0276,0.0010
0.2100,-0.0506,0.0259,0.0017,9.1321,3.5742,0.0071,0.0132,0.0502,0.0091
0.2200,-0.0607,0.0045,-0.0141,9.1318,3.5749,0.0037,0.0081,0.0567,0.0034
0.2300,-0.0620,-0.0059,-0.0252,9.1315,3.5757,-0.0011,0.0071,0.0508,-0.0035
0.2400,-0.0660,-0.0106,-0.0270,9.1316,3.5756,-0.0057,0.0060,0.0382,-0.0157
0.2500,-0.0799,-0.0217,-0.0361,9.1319,3.5747,-0.0094,0.0046,0.0313,-0.0290
0.2600,-0.0920,-0.0283,-0.0349,9.1328,3.5725,-0.0122,0.0050,0.0368,-0.0385
0.2700,-0.0844,-0.0355,-0.0400,9.1340,3.5693,-0.0151,0.0083,0.0388,-0.0503
0.2800,-0.0573,-0.0346,-0.0526,9.1356,3.5652,-0.0185,0.0130,0.0410,-0.0434
0.2900,-0.0223,-0.0254,-0.0685,9.1373,3.5608,-0.0217,0.0162,0.0449,-0.0316
0.3000,0.0228,-0.0183,-0.0865,9.1385,3.5577,-0.0252,0.0207,0.0465,-0.0110
0.3100,0.0676,-0.0118,-0.1092,9.1392,3.5560,-0.0289,0.0307,0.0300,0.0124
0.3200,0.0862,-0.0035,-0.1288,9.1390,3.5565,-0.0316,0.0429,-0.0048,0.0217
0.3300,0.0726,0.0034,-0.1378,9.1382,3.5584,-0.0314,0.0539,-0.0254,0.0301
0.3400,0.0399,0.0146,-0.1321,9.1373,3.5607,-0.0283,0.0582,-0.0327,0.0228
0.3500,-0.0022,0.0297,-0.1129,9.1364,3.5632,-0.0244,0.0565,-0.0268,-0.0011
0.3600,-0.0362,0.0441,-0.0871,9.1361,3.5639,-0.0207,0.0518,-0.0034,-0.0294
0.3700,-0.0449,0.0506,-0.0530,9.1368,3.5622,-0.0188,0.0435,0.0227,-0.0556
0.3800,-0.0337,0.0523,-0.0179,9.1384,3.5581,-0.0196,0.0333,0.0484,-0.0664
