seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,-0.1141,0.0116,0.0168,1.4066,-9.3525,2.5928,-0.0477,-0.0656,0.0190
0.0400,-0.0678,-0.0012,-0.0063,1.4067,-9.3509,2.5986,-0.0534,-0.0773,0.0234
0.0500,-0.0729,0.0043,-0.0484,1.4071,-9.3491,2.6048,-0.0537,-0.0822,0.0295
0.0600,-0.0980,0.0255,-0.1146,1.4077,-9.3474,2.6107,-0.0475,-0.0813,0.0274
0.0700,-0.1257,0.0377,-0.1615,1.4078,-9.3459,2.6158,-0.0367,-0.0747,0.0159
0.0800,-0.1314,0.0245,-0.1708,1.4067,-9.3450,2.6196,-0.0220,-0.0644,-0.0009
0.0900,-0.1037,0.0009,-0.1335,1.4044,-9.3447,2.6218,-0.0092,-0.0528,-0.0121
0.1000,-0.0835,-0.0089,-0.1030,1.4018,-9.3448,2.6231,-0.0033,-0.0427,-0.0138
0.1100,-0.0519,0.0008,0.0071,1.3997,-9.3449,2.6239,-0.0046,-0.0411,-0.0091
0.1200,-0.0207,0.0103,0.1167,1.3980,-9.3447,2.6252,-0.0114,-0.0490,-0.0016
0.1300,-0.0281,0.0410,0.1283,1.3967,-9.3443,2.6275,-0.0194,-0.0629,0.0054
0.1400,-0.0957,0.0657,0.0757,1.3953,-9.3437,2.6305,-0.0246,-0.0797,0.0057
0.1500,-0.1538,0.0593,0.0088,1.3931,-9.3430,2.6341,-0.0249,-0.0923,-0.0021
0.1600,-0.1441,0.0398,-0.0118,1.3898,-9.3425,2.6377,-0.0218,-0.0987,-0.0130
0.1700,-0.1219,0.0063,-0.0389,1.3854,-9.3422,2.6411,-0.0201,-0.1031,-0.0236
0.1800,-0.1005,0.0091,-0.0162,1.3801,-9.3420,2.6444,-0.0200,-0.1038,-0.0292
0.1900,-0.0742,0.0351,0.0469,1.3744,-9.3419,2.6479,-0.0249,-0.1070,-0.0324
0.2000,-0.0671,0.0486,0.0918,1.3679,-9.3416,2.6522,-0.0342,-0.1184,-0.0399
0.2100,-0.0960,0.0340,0.0795,1.3606,-9.3411,2.6576,-0.0424,-0.1309,-0.0449
0.2200,-0.1147,-0.0072,0.0240,1.3528,-9.3406,2.6635,-0.0459,-0.1301,-0.0449
0.2300,-0.0916,-0.0399,-0.0548,1.3453,-9.3399,2.6695,-0.0448,-0.1123,-0.0434
0.2400,-0.0641,-0.0453,-0.1332,1.3385,-9.3394,2.6749,-0.0399,-0.0885,-0.0448
0.2500,-0.0749,-0.0248,-0.1707,1.3320,-9.3389,2.6796,-0.0376,-0.0700,-0.0485
0.2600,-0.1048,0.0230,-0.1589,1.3255,-9.3384,2.6846,-0.0480,-0.0531,-0.0536
0.2700,-0.1274,0.0693,-0.1189,1.3191,-9.3379,2.6896,-0.0454,-0.0308,-0.0592
