seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.0216,0.0780,-0.1275,6.9060,-5.7038,-3.9932,0.0118,-0.0369,-0.0291
0.0600,-0.0178,0.1236,-0.1521,6.9057,-5.7053,-3.9913,0.0145,-0.0368,-0.0289
0.0700,-0.0473,0.1822,-0.1688,6.9058,-5.7063,-3.9898,0.0152,-0.0316,-0.0152
0.0800,-0.0671,0.2069,-0.1365,6.9065,-5.7062,-3.9887,0.0149,-0.0245,-0.0002
0.0900,-0.0842,0.2016,-0.1041,6.9076,-5.7053,-3.9881,0.0152,-0.0188,0.0094
0.1000,-0.1039,0.1763,-0.0772,6.9089,-5.7040,-3.9878,0.0141,-0.0155,0.0111
0.1100,-0.1187,0.1344,-0.0535,6.9101,-5.7028,-3.9873,0.0100,-0.0146,0.0078
0.1200,-0.1110,0.1058,-0.0616,6.9111,-5.7021,-3.9867,0.0057,-0.0157,0.0030
0.1300,-0.0851,0.0752,-0.0908,6.9118,-5.7018,-3.9857,0.0036,-0.0189,-0.0017
0.1400,-0.0508,0.0546,-0.1122,6.9125,-5.7019,-3.9845,0.0018,-0.0217,-0.0058
0.1500,-0.0167,0.0550,-0.1404,6.9129,-5.7024,-3.9831,0.0011,-0.0206,-0.0096
0.1600,0.0162,0.0511,-0.1871,6.9130,-5.7030,-3.9821,-0.0001,-0.0134,-0.0104
0.1700,0.0289,0.0557,-0.2206,6.9127,-5.7037,-3.9815,-0.0044,-0.0012,-0.0058
0.1800,-0.0134,0.0677,-0.2248,6.9123,-5.7041,-3.9816,-0.0075,0.0123,-0.0012
0.1900,-0.0733,0.0590,-0.2008,6.9116,-5.7044,-3.9824,-0.0067,0.0218,0.0005
0.2000,-0.1140,0.0496,-0.1373,6.9108,-5.7046,-3.9836,-0.0049,0.0200,-0.0001
0.2100,-0.1337,0.0719,-0.0780,6.9102,-5.7047,-3.9845,-0.0035,0.0105,0.0004
0.2200,-0.1320,0.1040,-0.0595,6.9100,-5.7047,-3.9848,-0.0027,0.0014,0.0041
0.2300,-0.1137,0.1256,-0.0505,6.9104,-5.7043,-3.9846,-0.0014,-0.0042,0.0088
0.2400,-0.1017,0.1105,-0.0541,6.9112,-5.7036,-3.9843,0.0019,-0.0058,0.0115
0.2500,-0.0922,0.0808,-0.0668,6.9121,-5.7026,-3.9841,0.0044,-0.0060,0.0136
0.2600,-0.0779,0.0688,-0.0799,6.9132,-5.7014,-3.9840,0.0047,-0.0038,0.0152
0.2700,-0.0695,0.0776,-0.1114,6.9140,-5.7003,-3.9842,0.0036,-0.0005,0.0130
0.2800,-0.0679,0.0780,-0.1460,6.9146,-5.6994,-3.9844,0.0018,-0.0008,0.0107
0.2900,-0.0733,0.0607,-0.1736,6.9153,-5.6986,-3.9844,0.0005,-0.0014,0.0108
0.3000,-0.0754,0.0590,-0.1894,6.9160,-5.6977,-3.9845,0.0001,0.0006,0.0139
0.3100,-0.0688,0.0620,-0.1780,6.9168,-5.6966,-3.9846,-0.0015,0.0047,0.0168
0.3200,-0.0712,0.0680,-0.1518,6.9175,-5.6955,-3.9850,-0.0047,0.0095,0.0172
0.3300,-0.0798,0.0667,-0.1401,6.9180,-5.6946,-3.9854,-0.0068,0.0119,0.0156
0.3400,-0.0974,0.0482,-0.1366,6.9184,-5.6938,-3.9859,-0.0064,0.0094,0.0131
0.3500,-0.1146,0.0477,-0.1275,6.9187,-5.6933,-3.9861,-0.0020,0.0040,0.0089
0.3600,-0.1186,0.0653,-0.1317,6.9189,-5.6929,-3.9862,0.0014,-0.0019,0.0033
0.3700,-0.1077,0.0872,-0.1290,6.9191,-5.6927,-3.9861,0.0023,-0.0082,-0.0012
0.3800,-0.0892,0.1070,-0.1318,6.9194,-5.6927,-3.9857,0.0028,-0.0121,-0.0024
0.3900,-0.0848,0.1104,-0.1371,6.9197,-5.6927,-3.9852,0.0021,-0.0110,-0.0024
0.4000,-0.0798,0.1033,-0.1496,6.9198,-5.6927,-3.9849,0.0022,-0.0068,-0.0029
0.4100,-0.0759,0.0905,-0.1864,6.9198,-5.6927,-3.9850,0.0024,-0.0029,-0.0022
0.4200,-0.0810,0.0839,-0.2108,6.9196,-5.6927,-3.9853,0.0028,-0.0018,-0.0017
0.4300,-0.0971,0.0869,-0.2050,6.9195,-5.6927,-3.9855,0.0029,-0.0041,-0.0026
0.4400,-0.1126,0.1018,-0.1691,6.9194,-5.6928,-3.9855,0.0023,-0.0057,-0.0020
0.4500,-0.1188,0.1148,-0.1401,6.9196,-5.6926,-3.9855,0.0027,-0.0060,0.0005
0.4600,-0.1133,0.1108,-0.1179,6.9199,-5.6922,-3.9854,0.0040,-0.0082,0.0015
0.4700,-0.1022,0.1041,-0.1038,6.9204,-5.6918,-3.9853,0.0071,-0.0124,0.0004
0.4800,-0.0941,0.0915,-0.0978,6.9210,-5.6913,-3.9850,0.0113,-0.0174,0.0001
0.4900,-0.0772,0.0765,-0.1018,6.9217,-5.6907,-3.9845,0.0134,-0.0204,0.0018
0.5000,-0.0706,0.0719,-0.1054,6.9226,-5.6898,-3.9842,0.0129,-0.0174,0.0045
0.5100,-0.0762,0.0673,-0.0929,6.9234,-5.6890,-3.9841,0.0125,-0.0115,0.0061
0.5200,-0.0771,0.0633,-0.0881,6.9236,-5.6886,-3.9841,0.0127,-0.0090,0.0063
0.5300,-0.0725,0.0471,-0.0893,6.9241,-5.6878,-3.9845,0.0119,-0.0038,0.0062
0.5400,-0.0589,0.0447,-0.0922,6.9244,-5.6870,-3.9850,0.0102,-0.0014,0.0030
0.5500,-0.0504,0.0655,-0.0913,6.9244,-5.6867,-3.9855,0.0083,-0.0012,-0.0031
0.5600,-0.0451,0.0847,-0.0983,6.9241,-5.6868,-3.9860,0.0044,-0.0007,-0.0077
0.5700,-0.0254,0.1037,-0.1184,6.9235,-5.6873,-3.9862,-0.0018,0.0033,-0.0109
0.5800,-0.0281,0.1235,-0.1314,6.9226,-5.6882,-3.9865,-0.0062,0.0063,-0.0102
0.5900,-0.0488,0.1155,-0.1441,6.9220,-5.6887,-3.9868,-0.0061,0.0072,0.0001
0.6000,-0.0562,0.0779,-0.1491,6.9218,-5.6885,-3.9874,-0.0061,0.0138,0.0084
0.6100,-0.0789,0.0492,-0.1345,6.9215,-5.6882,-3.9884,-0.0051,0.0202,0.0051
0.6200,-0.1036,0.0463,-0.1327,6.9207,-5.6881,-3.9899,-0.0015,0.0201,-0.0016
0.6300,-0.0938,0.0570,-0.1249,6.9197,-5.6883,-3.9913,0.0009,0.0148,-0.0071
0.6400,-0.0882,0.0689,-0.1204,6.9187,-5.6887,-3.9926,0.0026,0.0098,-0.0086
0.6500,-0.0985,0.0836,-0.1181,6.9179,-5.6888,-3.9937,0.0034,0.0091,-0.0065
0.6600,-0.1030,0.0863,-0.1013,6.9173,-5.6889,-3.9947,0.0026,0.0077,-0.0055
0.6700,-0.1122,0.0888,-0.0809,6.9168,-5.6890,-3.9955,-0.0002,0.0044,-0.0055
0.6800,-0.1086,0.0991,-0.0891,6.9162,-5.6894,-3.9959,-0.0031,0.0028,-0.0068
0.6900,-0.0815,0.1083,-0.1279,6.9157,-5.6900,-3.9959,-0.0047,0.0017,-0.0076
0.7000,-0.0568,0.0988,-0.1606,6.9151,-5.6907,-3.9960,-0.0037,0.0037,-0.0083
0.7100,-0.0517,0.0504,-0.1669,6.9142,-5.6914,-3.9965,-0.0003,0.0079,-0.0125
0.7200,-0.0679,0.0091,-0.1501,6.9130,-5.6923,-3.9973,0.0035,0.0070,-0.0161
0.7300,-0.0853,0.0077,-0.1279,6.9118,-5.6932,-3.9980,0.0087,-0.0019,-0.0158
0.7400,-0.1029,0.0239,-0.1107,6.9112,-5.6939,-3.9982,0.0104,-0.0131,-0.0160
0.7500,-0.1207,0.0464,-0.1031,6.9111,-5.6943,-3.9978,0.0124,-0.0217,-0.0111
0.7600,-0.0921,0.0545,-0.1013,6.9118,-5.6940,-3.9971,0.0182,-0.0268,0.0035
0.7700,-0.0504,0.0560,-0.0829,6.9135,-5.6923,-3.9966,0.0207,-0.0271,0.0190
0.7800,-0.0630,0.0751,-0.0427,6.9158,-5.6897,-3.9961,0.0204,-0.0229,0.0280
0.7900,-0.0759,0.0972,-0.0120,6.9183,-5.6869,-3.9959,0.0172,-0.0146,0.0306
0.8000,-0.0410,0.1068,0.0018,6.9203,-5.6841,-3.9963,0.0150,-0.0047,0.0293
0.8100,-0.0348,0.1061,0.0021,6.9219,-5.6817,-3.9970,0.0127,0.0002,0.0223
0.8200,-0.0607,0.1338,-0.0072,6.9228,-5.6801,-3.9977,0.0055,0.0028,0.0123
0.8300,-0.0585,0.1892,-0.0208,6.9230,-5.6794,-3.9983,-0.0019,0.0045,0.0052
0.8400,-0.0515,0.2270,-0.0431,6.9232,-5.6794,-3.9981,-0.0106,-0.0032,0.0047
0.8500,-0.0530,0.2337,-0.0862,6.9240,-5.6794,-3.9967,-0.0188,-0.0103,0.0128
0.8600,-0.0162,0.2066,-0.1445,6.9253,-5.6788,-3.9952,-0.0208,0.0010,0.0272
0.8700,0.0494,0.1722,-0.1578,6.9267,-5.6774,-3.9947,-0.0197,0.0192,0.0349
0.8800,0.0257,0.1306,-0.1370,6.9276,-5.6760,-3.9953,-0.0189,0.0281,0.0260
0.8900,-0.0376,0.0795,-0.1178,6.9274,-5.6755,-3.9964,-0.0184,0.0321,0.0092
0.9000,-0.0565,0.0622,-0.0874,6.9262,-5.6760,-3.9977,-0.0187,0.0386,-0.0010
0.9100,-0.0580,0.0633,-0.0827,6.9244,-5.6769,-3.9994,-0.0183,0.0393,-0.0041
0.9200,-0.0693,0.0586,-0.1154,6.9227,-5.6779,-4.0009,-0.0190,0.0358,-0.0035
0.9300,-0.0995,0.0586,-0.1534,6.9213,-5.6787,-4.0023,-0.0229,0.0358,0.0034
0.9400,-0.1092,0.0928,-0.2104,6.9204,-5.6791,-4.0034,-0.0266,0.0322,0.0138
0.9500,-0.1391,0.1378,-0.2777,6.9200,-5.6791,-4.0040,-0.0320,0.0315,0.0170
0.9600,-0.1545,0.1754,-0.2795,6.9195,-5.6794,-4.0044,-0.0362,0.0371,0.0117
0.9700,-0.1288,0.1960,-0.2468,6.9184,-5.6803,-4.0050,-0.0369,0.0380,0.0024
0.9800,-0.1058,0.1772,-0.2055,6.9168,-5.6820,-4.0054,-0.0374,0.0329,-0.0058
0.9900,-0.0947,0.1383,-0.1690,6.9152,-5.6840,-4.0053,-0.0364,0.0231,-0.0108
1.0000,-0.1004,0.0882,-0.1913,6.9138,-5.6862,-4.0046,-0.0359,0.0161,-0.0129
1.0100,-0.1013,0.0581,-0.2084,6.9125,-5.6885,-4.0035,-0.0350,0.0118,-0.0125
1.0200,-0.1341,0.0318,-0.2141,6.9115,-5.6907,-4.0022,-0.0307,0.0034,-0.0111
1.0300,-0.1664,0.0052,-0.2056,6.9103,-5.6927,-4.0014,-0.0205,0.0115,-0.0223
1.0400,-0.1796,0.0001,-0.1741,6.9086,-5.6952,-4.0008,-0.0122,-0.0062,-0.0307
1.0500,-0.2402,0.0185,-0.2072,6.9081,-5.6974,-3.9985,-0.0080,-0.0450,-0.0196
1.0600,-0.2528,0.0625,-0.2496,6.9093,-5.6986,-3.9949,-0.0034,-0.0498,-0.0091
1.0700,-0.1938,0.0888,-0.2433,6.9108,-5.6991,-3.9915,-0.0016,-0.0460,-0.0054
1.0800,-0.1439,0.1005,-0.2346,6.9122,-5.6995,-3.9884,-0.0019,-0.0431,-0.0043
1.0900,-0.0971,0.1143,-0.2308,6.9136,-5.6998,-3.9854,-0.0029,-0.0411,-0.0031
1.1000,-0.0859,0.1235,-0.2136,6.9152,-5.7002,-3.9821,-0.0084,-0.0466,0.0010
1.1100,-0.1207,0.1431,-0.1957,6.9176,-5.7004,-3.9778,-0.0161,-0.0588,0.0087
1.1200,-0.1471,0.1494,-0.1742,6.9208,-5.7002,-3.9724,-0.0200,-0.0651,0.0166
1.1300,-0.1233,0.1267,-0.1418,6.9246,-5.6996,-3.9668,-0.0151,-0.0694,0.0218
1.1400,-0.0565,0.1104,-0.1056,6.9286,-5.6985,-3.9614,-0.0032,-0.0695,0.0207
1.1500,0.0352,0.1098,-0.0561,6.9322,-5.6971,-3.9571,0.0030,-0.0569,0.0170
1.1600,0.0914,0.0900,-0.0525,6.9350,-5.6959,-3.9539,-0.0004,-0.0344,0.0144
1.1700,0.1263,0.0622,-0.0966,6.9365,-5.6952,-3.9522,-0.0067,-0.0007,0.0095
1.1800,0.1675,0.0249,-0.1448,6.9364,-5.6951,-3.9525,-0.0154,0.0297,0.0059
1.1900,0.1589,-0.0126,-0.1591,6.9355,-5.6954,-3.9536,-0.0273,0.0347,0.0095
1.2000,0.0793,-0.0108,-0.1472,6.9348,-5.6958,-3.9542,-0.0354,0.0321,0.0140
1.2100,0.0083,0.0134,-0.1142,6.9343,-5.6964,-3.9544,-0.0337,0.0320,0.0082
1.2200,-0.0252,0.0711,0.0075,6.9331,-5.6974,-3.9549,-0.0252,0.0317,-0.0074
1.2300,-0.0488,0.1320,0.1583,6.9301,-5.7000,-3.9566,-0.0146,0.0446,-0.0454
1.2400,-0.1020,0.1426,0.2313,6.9250,-5.7047,-3.9587,-0.0053,0.0307,-0.0784
1.2500,-0.1720,0.1541,0.1959,6.9199,-5.7104,-3.9593,-0.0013,0.0014,-0.0787
1.2600,-0.1668,0.2084,0.1189,6.9157,-5.7157,-3.9590,-0.0004,-0.0069,-0.0706
1.2700,-0.1316,0.2508,0.0370,6.9120,-5.7205,-3.9586,-0.0020,-0.0007,-0.0638
1.2800,-0.0862,0.2535,-0.0513,6.9083,-5.7249,-3.9587,-0.0055,0.0083,-0.0598
1.2900,-0.0698,0.2470,-0.1546,6.9044,-5.7293,-3.9591,-0.0116,0.0148,-0.0563
1.3000,-0.0782,0.2402,-0.2441,6.9011,-5.7337,-3.9586,-0.0231,0.0044,-0.0476
1.3100,-0.1391,0.2254,-0.3193,6.8989,-5.7378,-3.9565,-0.0315,-0.0228,-0.0399
1.3200,-0.2071,0.1856,-0.3865,6.8974,-5.7420,-3.9530,-0.0312,-0.0250,-0.0475
1.3300,-0.1609,0.1359,-0.3542,6.8945,-5.7470,-3.9507,-0.0212,-0.0029,-0.0700
1.3400,-0.1043,0.1121,-0.3039,6.8896,-5.7532,-3.9501,-0.0173,0.0113,-0.0910
1.3500,-0.0958,0.1137,-0.3193,6.8840,-5.7605,-3.9494,-0.0179,-0.0050,-0.0987
1.3600,-0.1285,0.0984,-0.4106,6.8788,-5.7679,-3.9475,-0.0107,-0.0331,-0.0949
1.3700,-0.1611,0.0530,-0.5158,6.8753,-5.7744,-3.9443,-0.0166,-0.0418,-0.0751
