seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,0.0055,-0.0366,0.0006,1.7757,-9.4861,1.7411,-0.0384,0.0203,0.0553
0.0400,-0.1076,-0.0502,-0.0998,1.7815,-9.4845,1.7441,-0.0293,0.0049,0.0593
0.0500,-0.1676,-0.0585,-0.1463,1.7866,-9.4830,1.7465,-0.0213,-0.0092,0.0470
0.0600,-0.1719,-0.0390,-0.1460,1.7900,-9.4820,1.7485,-0.0158,-0.0113,0.0270
0.0700,-0.1443,-0.0002,-0.1330,1.7915,-9.4815,1.7500,-0.0125,-0.0054,0.0072
0.0800,-0.1163,0.0264,-0.1181,1.7914,-9.4813,1.7512,-0.0107,-0.0001,-0.0067
0.0900,-0.1094,0.0431,-0.1046,1.7904,-9.4813,1.7522,-0.0085,-0.0038,-0.0119
0.1000,-0.0995,0.0312,-0.1026,1.7892,-9.4814,1.7530,-0.0040,-0.0181,-0.0105
0.1100,-0.0690,0.0059,-0.1023,1.7880,-9.4815,1.7536,0.0019,-0.0349,-0.0044
0.1200,-0.0251,-0.0118,-0.0754,1.7874,-9.4815,1.7539,0.0064,-0.0422,0.0050
0.1300,0.0128,-0.0051,-0.0480,1.7875,-9.4815,1.7539,0.0088,-0.0370,0.0124
0.1400,0.0378,0.0079,-0.0412,1.7883,-9.4814,1.7535,0.0109,-0.0228,0.0172
0.1500,0.0363,0.0150,-0.0129,1.7897,-9.4813,1.7527,0.0102,-0.0101,0.0191
0.1600,0.0119,0.0186,0.0128,1.7913,-9.4812,1.7518,0.0104,-0.0074,0.0192
0.1700,-0.0154,0.0081,0.0102,1.7929,-9.4810,1.7510,0.0109,-0.0124,0.0195
0.1800,-0.0350,-0.0161,0.0040,1.7945,-9.4809,1.7503,0.0092,-0.0197,0.0207
0.1900,-0.0421,-0.0465,-0.0032,1.7960,-9.4807,1.7497,0.0087,-0.0204,0.0219
0.2000,-0.0278,-0.0855,-0.0112,1.7979,-9.4804,1.7491,0.0094,-0.0087,0.0232
0.2100,-0.0160,-0.1062,-0.0293,1.8001,-9.4802,1.7481,0.0130,0.0096,0.0240
0.2200,-0.0074,-0.0927,-0.0557,1.8027,-9.4800,1.7462,0.0189,0.0282,0.0250
0.2300,-0.0075,-0.0533,-0.0560,1.8060,-9.4799,1.7435,0.0238,0.0465,0.0284
0.2400,-0.0270,0.0121,-0.0061,1.8099,-9.4798,1.7402,0.0251,0.0612,0.0334
0.2500,-0.0522,0.0584,0.0586,1.8144,-9.4795,1.7369,0.0221,0.0640,0.0382
0.2600,-0.0995,0.0791,0.0883,1.8191,-9.4792,1.7338,0.0200,0.0512,0.0404
0.2700,-0.1309,0.0848,0.1065,1.8236,-9.4788,1.7312,0.0191,0.0298,0.0392
0.2800,-0.1282,0.0564,0.1258,1.8275,-9.4784,1.7293,0.0151,0.0098,0.0370
0.2900,-0.1092,0.0166,0.1106,1.8310,-9.4780,1.7279,0.0133,-0.0041,0.0346
0.3000,-0.0832,-0.0157,0.0678,1.8341,-9.4776,1.7267,0.0156,-0.0105,0.0350
0.3100,-0.0581,-0.0312,0.0253,1.8374,-9.4772,1.7252,0.0191,-0.0094,0.0381
0.3200,-0.0558,-0.0325,-0.0021,1.8411,-9.4769,1.7232,0.0242,-0.0033,0.0424
0.3300,-0.0733,-0.0274,-0.0165,1.8454,-9.4765,1.7205,0.0310,0.0070,0.0482
0.3400,-0.0851,-0.0107,-0.0163,1.8504,-9.4762,1.7171,0.0373,0.0180,0.0528
0.3500,-0.1080,-0.0050,0.0115,1.8559,-9.4758,1.7130,0.0412,0.0290,0.0552
0.3600,-0.1217,-0.0266,0.0638,1.8619,-9.4755,1.7083,0.0412,0.0452,0.0554
