seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,0.0607,0.0633,-0.0240,1.3794,-9.3541,2.6016,-0.0104,-0.0307,0.0606
0.0400,0.1268,0.0438,0.0169,1.3842,-9.3531,2.6027,-0.0045,-0.0164,0.0536
0.0500,0.1041,0.0242,0.0522,1.3887,-9.3524,2.6029,0.0004,0.0057,0.0448
0.0600,0.0252,0.0268,0.0948,1.3929,-9.3518,2.6025,0.0032,0.0260,0.0345
0.0700,-0.0799,0.0670,0.1436,1.3965,-9.3514,2.6021,-0.0030,0.0383,0.0240
0.0800,-0.1845,0.0970,0.1269,1.3992,-9.3509,2.6027,-0.0230,0.0356,0.0117
0.0900,-0.2894,0.0976,0.0116,1.4001,-9.3500,2.6051,-0.0341,0.0104,-0.0082
0.1000,-0.3595,0.0690,-0.0716,1.3978,-9.3495,2.6082,-0.0258,-0.0376,-0.0379
0.1100,-0.3031,0.0518,-0.0524,1.3912,-9.3497,2.6113,-0.0235,-0.0819,-0.0681
0.1200,-0.1151,0.0487,-0.0549,1.3814,-9.3501,2.6148,-0.0238,-0.0983,-0.0882
0.1300,0.1149,0.0275,-0.0712,1.3703,-9.3509,2.6180,-0.0161,-0.0893,-0.0953
0.1400,0.2665,0.0126,-0.0583,1.3591,-9.3519,2.6203,-0.0084,-0.0812,-0.0954
0.1500,0.3334,-0.0014,-0.0455,1.3481,-9.3530,2.6218,-0.0010,-0.0900,-0.0910
0.1600,0.3625,-0.0116,-0.0366,1.3374,-9.3543,2.6229,0.0041,-0.1028,-0.0825
0.1700,0.3938,-0.0254,0.0153,1.3271,-9.3554,2.6240,0.0036,-0.1141,-0.0759
0.1800,0.3864,-0.0687,0.0852,1.3168,-9.3565,2.6252,0.0051,-0.1207,-0.0768
0.1900,0.3181,-0.1113,0.0835,1.3061,-9.3578,2.6260,0.0130,-0.1177,-0.0863
0.2000,0.2429,-0.1941,0.1237,1.2940,-9.3595,2.6261,0.0183,-0.1138,-0.1084
0.2100,0.1492,-0.3107,0.2557,1.2792,-9.3616,2.6257,0.0203,-0.1134,-0.1440
0.2200,0.0757,-0.3089,0.3395,1.2606,-9.3643,2.6251,0.0231,-0.1123,-0.1882
0.2300,0.0608,-0.2184,0.3462,1.2378,-9.3676,2.6241,0.0255,-0.1140,-0.2312
0.2400,0.1059,-0.1812,0.3518,1.2109,-9.3713,2.6236,0.0129,-0.1339,-0.2725
0.2500,0.1477,-0.1771,0.4239,1.1795,-9.3747,2.6258,-0.0263,-0.1776,-0.3113
0.2600,0.1803,-0.2232,0.5742,1.1427,-9.3771,2.6333,-0.0812,-0.2476,-0.3566
0.2700,0.1998,-0.3152,0.7054,1.0983,-9.3787,2.6464,-0.1206,-0.3475,-0.4200
0.2800,0.2072,-0.3517,0.7391,1.0449,-9.3800,2.6633,-0.1443,-0.4596,-0.4824
0.2900,0.3149,-0.1920,0.7627,0.9836,-9.3806,2.6844,-0.1961,-0.5675,-0.5254
0.3000,0.5158,0.2819,0.7119,0.9160,-9.3795,2.7120,-0.2642,-0.6789,-0.5493
0.3100,0.6834,0.6240,0.4598,0.8439,-9.3765,2.7454,-0.2991,-0.7779,-0.5531
0.3200,0.8021,0.6459,0.0305,0.7698,-9.3728,2.7798,-0.2845,-0.8250,-0.5415
0.3300,0.9454,0.6553,-0.4877,0.6968,-9.3694,2.8103,-0.2298,-0.7949,-0.5218
0.3400,1.1053,0.6680,-0.9527,0.6279,-9.3674,2.8330,-0.1448,-0.6822,-0.4933
0.3500,1.2331,0.5995,-1.2599,0.5662,-9.3677,2.8453,-0.0381,-0.5213,-0.4493
0.3600,1.2804,0.4963,-1.1696,0.5146,-9.3701,2.8470,0.0473,-0.3475,-0.3793
0.3700,1.2957,0.4618,-0.9763,0.4755,-9.3737,2.8422,0.0793,-0.1967,-0.2875
0.3800,1.2055,0.4709,-0.8565,0.4488,-9.3771,2.8354,0.0813,-0.1029,-0.1953
0.3900,0.8798,0.4816,-0.7612,0.4318,-9.3801,2.8279,0.0835,-0.0510,-0.1257
0.4000,0.6638,0.4865,-0.7782,0.4220,-9.3831,2.8197,0.0921,-0.0008,-0.0656
0.4100,0.6983,0.4721,-0.7830,0.4204,-9.3860,2.8100,0.1106,0.0830,0.0110
0.4200,0.5067,0.4779,-0.8579,0.4276,-9.3894,2.7977,0.1406,0.1124,0.0702
0.4300,0.2801,0.5018,-0.9151,0.4367,-9.3936,2.7822,0.1824,-0.0070,0.0819
0.4400,0.3175,0.2934,-0.9358,0.4419,-9.3991,2.7627,0.2426,-0.1806,0.0858
0.4500,0.3575,0.0867,-0.9512,0.4445,-9.4063,2.7377,0.3132,-0.3202,0.1188
0.4600,0.5982,-0.1581,-0.7986,0.4484,-9.4151,2.7066,0.3818,-0.4276,0.1826
0.4700,0.8533,-0.3938,-0.5786,0.4568,-9.4253,2.6694,0.4480,-0.4983,0.2595
0.4800,0.8579,-0.3748,-0.4745,0.4713,-9.4365,2.6267,0.5013,-0.5430,0.3369
0.4900,0.7674,-0.3428,-0.2163,0.4923,-9.4483,2.5800,0.5367,-0.5892,0.4151
0.5000,0.6712,-0.3108,0.0442,0.5189,-9.4601,2.5311,0.5550,-0.6026,0.4628
0.5100,0.2361,-0.1967,0.4552,0.5482,-9.4716,2.4816,0.5459,-0.5438,0.4517
0.5200,-0.3483,-0.1052,1.0170,0.5769,-9.4822,2.4341,0.5055,-0.4376,0.4025
