seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0200,-0.0605,0.0335,0.0113,1.6048,-9.2453,2.8494,-0.0311,0.0232,0.0287
0.0300,-0.1387,0.0231,-0.0985,1.6086,-9.2438,2.8522,-0.0303,-0.0020,0.0461
0.0400,-0.1726,-0.0129,-0.1553,1.6132,-9.2423,2.8544,-0.0157,0.0072,0.0503
0.0500,-0.1379,-0.0370,-0.1238,1.6183,-9.2413,2.8549,-0.0042,0.0364,0.0436
0.0600,-0.1069,0.0214,-0.0781,1.6232,-9.2405,2.8547,-0.0092,0.0524,0.0334
0.0700,-0.1213,0.1167,-0.0712,1.6271,-9.2396,2.8553,-0.0210,0.0446,0.0193
0.0800,-0.1423,0.1474,-0.1061,1.6292,-9.2387,2.8571,-0.0286,0.0207,0.0043
0.0900,-0.1488,0.1064,-0.1307,1.6293,-9.2379,2.8595,-0.0267,-0.0044,-0.0080
0.1000,-0.1348,0.0247,-0.1189,1.6279,-9.2374,2.8619,-0.0211,-0.0195,-0.0140
0.1100,-0.1152,-0.0213,-0.0948,1.6259,-9.2371,2.8641,-0.0187,-0.0197,-0.0143
0.1200,-0.0865,-0.0144,-0.0875,1.6243,-9.2368,2.8658,-0.0138,-0.0004,-0.0112
0.1300,-0.0441,-0.0079,-0.0814,1.6240,-9.2367,2.8665,-0.0065,0.0316,-0.0048
0.1400,-0.0322,-0.0135,-0.0662,1.6251,-9.2366,2.8662,-0.0030,0.0578,0.0021
0.1500,-0.0589,0.0059,-0.0596,1.6274,-9.2365,2.8653,-0.0013,0.0731,0.0056
0.1600,-0.0770,0.0104,-0.0213,1.6302,-9.2364,2.8639,0.0007,0.0831,0.0050
0.1700,-0.0882,-0.0222,0.0366,1.6329,-9.2363,2.8627,-0.0031,0.0826,0.0028
0.1800,-0.1131,-0.0248,0.0662,1.6351,-9.2361,2.8622,-0.0131,0.0692,-0.0024
0.1900,-0.1316,-0.0046,0.0486,1.6362,-9.2356,2.8629,-0.0233,0.0491,-0.0099
0.2000,-0.1346,0.0019,0.0246,1.6361,-9.2351,2.8646,-0.0278,0.0299,-0.0177
0.2100,-0.0793,-0.0113,0.0064,1.6347,-9.2347,2.8668,-0.0271,0.0205,-0.0246
0.2200,-0.0162,-0.0152,-0.0096,1.6329,-9.2343,2.8691,-0.0287,0.0195,-0.0268
0.2300,-0.0071,-0.0066,-0.0100,1.6310,-9.2338,2.8716,-0.0341,0.0183,-0.0245
0.2400,-0.0243,-0.0279,-0.0207,1.6294,-9.2332,2.8747,-0.0386,0.0172,-0.0204
0.2500,-0.0461,-0.0584,-0.0117,1.6282,-9.2323,2.8783,-0.0434,0.0203,-0.0159
0.2600,-0.0463,-0.0895,0.0299,1.6276,-9.2312,2.8822,-0.0486,0.0310,-0.0145
0.2700,-0.0406,-0.1076,0.0874,1.6274,-9.2299,2.8862,-0.0511,0.0518,-0.0152
0.2800,-0.0390,-0.1046,0.1194,1.6279,-9.2286,2.8901,-0.0559,0.0688,-0.0150
0.2900,-0.0785,-0.0559,0.1418,1.6285,-9.2272,2.8945,-0.0641,0.0707,-0.0149
0.3000,-0.1341,0.0074,0.1726,1.6290,-9.2254,2.8997,-0.0735,0.0667,-0.0172
0.3100,-0.1647,0.0118,0.1732,1.6291,-9.2235,2.9059,-0.0845,0.0642,-0.0234
0.3200,-0.1819,-0.0176,0.1571,1.6283,-9.2212,2.9134,-0.1000,0.0637,-0.0323
0.3300,-0.1835,-0.0504,0.1143,1.6265,-9.2187,2.9224,-0.1178,0.0637,-0.0459
0.3400,-0.1632,-0.0532,0.0282,1.6233,-9.2159,2.9330,-0.1327,0.0653,-0.0635
0.3500,-0.1219,-0.0159,-0.0846,1.6185,-9.2130,2.9446,-0.1398,0.0670,-0.0827
0.3600,-0.0775,0.0220,-0.1639,1.6119,-9.2104,2.9566,-0.1423,0.0634,-0.0995
0.3700,-0.0477,0.0372,-0.2192,1.6040,-9.2077,2.9691,-0.1474,0.0507,-0.1064
0.3800,-0.0355,0.0400,-0.2609,1.5956,-9.2050,2.9821,-0.1499,0.0360,-0.1023
0.3900,-0.0239,-0.0031,-0.2356,1.5878,-9.2014,2.9972,-0.1883,0.0089,-0.0809
0.4000,-0.0277,-0.0925,-0.1377,1.5822,-9.1973,3.0128,-0.2200,-0.0181,-0.0611
0.4100,-0.0390,-0.1402,-0.0717,1.5802,-9.1953,3.0198,-0.2131,-0.0231,-0.0580
0.4200,-0.0819,-0.1858,-0.2212,1.5756,-9.1911,3.0352,-0.1781,-0.0169,-0.0466
0.4300,-0.0682,-0.2581,-0.4060,1.5725,-9.1869,3.0493,-0.1313,0.0220,-0.0198
0.4400,0.0246,-0.3784,-0.2385,1.5735,-9.1837,3.0586,-0.0768,0.0833,0.0037
0.4500,0.0111,-0.3300,-0.1623,1.5785,-9.1811,3.0635,-0.0670,0.1404,0.0264
0.4600,0.0199,-0.3023,0.1368,1.5873,-9.1775,3.0699,-0.1307,0.1694,0.0591
0.4700,0.0588,-0.3258,0.4716,1.5991,-9.1717,3.0812,-0.1665,0.1719,0.0766
0.4800,-0.0158,-0.2632,0.2381,1.6111,-9.1656,3.0931,-0.1464,0.1605,0.0696
0.4900,-0.0837,-0.2013,-0.0186,1.6211,-9.1605,3.1028,-0.1169,0.1341,0.0480
0.5000,-0.1110,-0.0471,-0.0795,1.6279,-9.1567,3.1105,-0.0925,0.0870,0.0252
0.5100,-0.1178,0.1497,-0.1556,1.6314,-9.1539,3.1170,-0.0702,0.0352,0.0104
0.5200,-0.0656,0.2403,-0.2341,1.6328,-9.1518,3.1224,-0.0523,0.0003,0.0091
0.5300,0.0182,0.2458,-0.2640,1.6340,-9.1503,3.1262,-0.0296,-0.0102,0.0213
0.5400,0.0608,0.2128,-0.2387,1.6366,-9.1492,3.1280,-0.0101,0.0125,0.0356
0.5500,0.0794,0.2050,-0.1755,1.6412,-9.1484,3.1279,0.0024,0.0571,0.0385
0.5600,0.0221,0.3324,-0.2052,1.6467,-9.1482,3.1257,0.0158,0.0981,0.0257
0.5700,-0.1824,0.5997,-0.2933,1.6515,-9.1486,3.1220,0.0240,0.1121,0.0040
0.5800,-0.3352,0.7630,-0.3170,1.6542,-9.1494,3.1181,0.0204,0.0883,-0.0135
