seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,0.0789,-0.0609,-0.1659,1.1858,-9.4063,2.5073,0.0074,0.0452,0.0131
0.0400,0.0246,-0.0516,-0.1896,1.1885,-9.4063,2.5060,0.0075,0.0254,0.0260
0.0500,-0.0433,-0.0557,-0.1913,1.1917,-9.4062,2.5049,0.0068,-0.0000,0.0364
0.0600,-0.0763,-0.0369,-0.2030,1.1952,-9.4059,2.5040,0.0074,-0.0172,0.0406
0.0700,-0.0703,-0.0146,-0.1848,1.1985,-9.4057,2.5033,0.0066,-0.0198,0.0394
0.0800,-0.0415,-0.0074,-0.1346,1.2018,-9.4054,2.5028,0.0029,-0.0070,0.0364
0.0900,-0.0060,-0.0030,-0.0829,1.2051,-9.4051,2.5024,-0.0014,0.0165,0.0326
0.1000,0.0127,-0.0084,-0.0546,1.2087,-9.4047,2.5022,-0.0050,0.0376,0.0279
0.1100,-0.0060,-0.0174,-0.0573,1.2125,-9.4042,2.5021,-0.0080,0.0471,0.0259
0.1200,-0.0534,-0.0052,-0.1061,1.2161,-9.4038,2.5021,-0.0086,0.0400,0.0262
0.1300,-0.0990,0.0229,-0.1730,1.2193,-9.4033,2.5024,-0.0085,0.0176,0.0261
0.1400,-0.1520,0.0396,-0.2181,1.2218,-9.4028,2.5029,-0.0079,-0.0089,0.0257
0.1500,-0.1782,0.0139,-0.2478,1.2236,-9.4024,2.5035,-0.0056,-0.0281,0.0245
0.1600,-0.1505,-0.0357,-0.2404,1.2249,-9.4021,2.5041,-0.0019,-0.0304,0.0211
0.1700,-0.1057,-0.0622,-0.2072,1.2259,-9.4019,2.5043,0.0011,-0.0160,0.0132
0.1800,-0.0720,-0.0524,-0.1885,1.2266,-9.4019,2.5042,0.0031,0.0045,0.0019
0.1900,-0.0641,-0.0332,-0.1700,1.2266,-9.4020,2.5035,0.0060,0.0202,-0.0085
0.2000,-0.0755,-0.0224,-0.1444,1.2260,-9.4024,2.5024,0.0077,0.0252,-0.0170
0.2100,-0.0831,-0.0098,-0.1327,1.2245,-9.4029,2.5013,0.0065,0.0190,-0.0232
0.2200,-0.0940,0.0025,-0.1379,1.2224,-9.4034,2.5006,0.0028,0.0071,-0.0243
0.2300,-0.0885,-0.0144,-0.1466,1.2202,-9.4037,2.5004,-0.0030,0.0005,-0.0184
0.2400,-0.0303,-0.0522,-0.1444,1.2190,-9.4038,2.5006,-0.0078,0.0038,-0.0071
0.2500,0.0245,-0.0587,-0.1589,1.2190,-9.4037,2.5011,-0.0080,0.0131,0.0027
0.2600,0.0475,-0.0487,-0.1994,1.2198,-9.4035,2.5013,-0.0046,0.0200,0.0067
0.2700,0.0498,-0.0565,-0.2197,1.2209,-9.4034,2.5012,-0.0016,0.0210,0.0070
0.2800,0.0411,-0.0648,-0.2205,1.2221,-9.4033,2.5009,-0.0008,0.0199,0.0087
0.2900,0.0508,-0.0612,-0.2101,1.2236,-9.4032,2.5005,0.0003,0.0183,0.0132
0.3000,0.0570,-0.0574,-0.1967,1.2254,-9.4031,2.5000,0.0013,0.0175,0.0189
0.3100,0.0354,-0.0339,-0.1787,1.2279,-9.4029,2.4995,0.0012,0.0163,0.0252
0.3200,0.0164,-0.0106,-0.1638,1.2309,-9.4027,2.4990,0.0020,0.0115,0.0304
0.3300,0.0020,-0.0182,-0.1732,1.2341,-9.4024,2.4986,0.0037,0.0037,0.0327
0.3400,-0.0269,-0.0476,-0.1812,1.2372,-9.4021,2.4980,0.0066,-0.0037,0.0330
0.3500,-0.0295,-0.0567,-0.1643,1.2403,-9.4020,2.4971,0.0092,-0.0042,0.0333
0.3600,-0.0174,-0.0441,-0.1488,1.2433,-9.4018,2.4961,0.0078,0.0054,0.0332
0.3700,0.0122,-0.0278,-0.1433,1.2469,-9.4016,2.4951,0.0044,0.0225,0.0336
0.3800,0.0412,-0.0116,-0.1378,1.2511,-9.4013,2.4940,0.0032,0.0408,0.0357
0.3900,0.0187,-0.0074,-0.1383,1.2559,-9.4010,2.4928,0.0043,0.0501,0.0382
0.4000,-0.0402,-0.0042,-0.1429,1.2608,-9.4007,2.4913,0.0034,0.0462,0.0395
0.4100,-0.0973,-0.0201,-0.1633,1.2654,-9.4004,2.4902,0.0030,0.0310,0.0380
0.4200,-0.1362,-0.0398,-0.1839,1.2693,-9.4001,2.4894,0.0051,0.0100,0.0348
0.4300,-0.1664,-0.0646,-0.1842,1.2724,-9.3999,2.4888,0.0037,-0.0056,0.0304
0.4400,-0.1484,-0.0762,-0.1582,1.2748,-9.3996,2.4885,0.0001,-0.0091,0.0248
0.4500,-0.0894,-0.0698,-0.1291,1.2767,-9.3993,2.4885,-0.0028,-0.0006,0.0198
0.4600,-0.0361,-0.0529,-0.1207,1.2785,-9.3991,2.4886,-0.0032,0.0139,0.0167
0.4700,-0.0089,-0.0121,-0.1326,1.2806,-9.3989,2.4884,-0.0006,0.0241,0.0152
0.4800,-0.0169,0.0337,-0.1524,1.2824,-9.3987,2.4879,0.0016,0.0240,0.0129
0.4900,-0.0464,0.0681,-0.1579,1.2838,-9.3987,2.4873,0.0021,0.0102,0.0095
0.5000,-0.0951,0.0682,-0.1607,1.2844,-9.3987,2.4870,0.0017,-0.0170,0.0062
0.5100,-0.1521,0.0375,-0.1755,1.2839,-9.3987,2.4873,-0.0014,-0.0488,0.0051
