seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.1000,0.0516,-0.0158,0.0472,0.2118,-7.8337,-5.8956,-0.0008,-0.0025,0.0096
0.1100,0.0270,-0.0215,0.0338,0.2124,-7.8337,-5.8956,-0.0008,-0.0025,0.0096
0.1200,0.0024,-0.0272,0.0203,0.2131,-7.8337,-5.8955,-0.0008,-0.0025,0.0096
0.1300,-0.0655,-0.0458,-0.0194,0.2147,-7.8338,-5.8953,-0.0025,-0.0213,-0.0111
0.1400,-0.1069,-0.0656,-0.0507,0.2154,-7.8339,-5.8952,-0.0037,-0.0241,-0.0248
0.1500,-0.1146,-0.0885,-0.0582,0.2152,-7.8342,-5.8948,-0.0039,-0.0131,-0.0264
0.1600,-0.0935,-0.1145,-0.0411,0.2140,-7.8345,-5.8945,-0.0027,-0.0023,-0.0195
0.1700,-0.0454,-0.1310,-0.0111,0.2122,-7.8348,-5.8941,-0.0033,0.0020,-0.0075
0.1800,-0.0225,-0.1626,0.0212,0.2109,-7.8351,-5.8937,-0.0047,0.0036,0.0090
0.1900,-0.0038,-0.1756,0.0493,0.2105,-7.8357,-5.8930,-0.0076,0.0083,0.0269
0.2000,0.0002,-0.1676,0.0585,0.2113,-7.8366,-5.8918,-0.0112,0.0111,0.0357
0.2100,0.0034,-0.1463,0.0279,0.2129,-7.8379,-5.8901,-0.0165,0.0144,0.0383
0.2200,-0.0135,-0.1016,-0.0302,0.2146,-7.8395,-5.8878,-0.0206,0.0138,0.0312
0.2300,-0.0381,-0.0686,-0.0813,0.2160,-7.8413,-5.8854,-0.0236,0.0140,0.0229
0.2400,-0.0205,-0.0526,-0.0987,0.2168,-7.8430,-5.8831,-0.0255,0.0150,0.0182
0.2500,0.0262,-0.0430,-0.1001,0.2172,-7.8446,-5.8809,-0.0259,0.0140,0.0210
0.2600,0.0592,-0.0478,-0.0958,0.2177,-7.8461,-5.8788,-0.0251,0.0130,0.0365
0.2700,0.0745,-0.0632,-0.0866,0.2192,-7.8476,-5.8768,-0.0243,0.0075,0.0493
0.2800,0.0674,-0.0642,-0.0638,0.2223,-7.8489,-5.8750,-0.0257,0.0003,0.0540
0.2900,0.0355,-0.0916,-0.0745,0.2263,-7.8502,-5.8730,-0.0289,-0.0035,0.0544
0.3000,0.0198,-0.1101,-0.1293,0.2308,-7.8517,-5.8709,-0.0322,-0.0076,0.0469
0.3100,-0.0053,-0.0797,-0.1421,0.2351,-7.8534,-5.8685,-0.0361,-0.0166,0.0383
0.3200,-0.0355,-0.0339,-0.1591,0.2390,-7.8553,-5.8658,-0.0391,-0.0377,0.0184
0.3300,-0.0377,0.0391,-0.1348,0.2428,-7.8573,-5.8630,-0.0399,-0.0583,-0.0006
0.3400,-0.0478,0.1140,-0.1129,0.2466,-7.8595,-5.8598,-0.0379,-0.0585,-0.0085
0.3500,-0.0504,0.1492,-0.1272,0.2491,-7.8612,-5.8574,-0.0332,-0.0505,-0.0127
0.3600,-0.0423,0.1694,-0.1346,0.2506,-7.8622,-5.8560,-0.0244,-0.0401,-0.0148
0.3700,-0.0333,0.1648,-0.1278,0.2511,-7.8625,-5.8557,-0.0161,-0.0364,-0.0160
0.3800,-0.0108,0.1332,-0.1175,0.2514,-7.8620,-5.8563,-0.0104,-0.0390,-0.0193
0.3900,0.0501,0.0889,-0.0856,0.2516,-7.8608,-5.8579,-0.0031,-0.0424,-0.0234
0.4000,0.0881,0.0461,-0.0583,0.2519,-7.8595,-5.8596,0.0030,-0.0455,-0.0234
0.4100,0.1158,-0.0096,-0.0102,0.2529,-7.8580,-5.8615,0.0079,-0.0498,-0.0173
0.4200,0.0930,-0.0572,0.0226,0.2550,-7.8567,-5.8632,0.0093,-0.0644,-0.0148
0.4300,0.0315,-0.0813,0.0406,0.2582,-7.8557,-5.8643,0.0083,-0.0805,-0.0146
0.4400,-0.0115,-0.1027,0.0452,0.2621,-7.8551,-5.8650,0.0059,-0.0836,-0.0173
0.4500,-0.0316,-0.1126,0.0239,0.2654,-7.8548,-5.8653,0.0020,-0.0795,-0.0262
0.4600,-0.0219,-0.1149,-0.0058,0.2677,-7.8549,-5.8651,-0.0010,-0.0754,-0.0338
0.4700,-0.0155,-0.1363,-0.0316,0.2693,-7.8550,-5.8648,-0.0017,-0.0711,-0.0360
0.4800,-0.0057,-0.1433,-0.0352,0.2706,-7.8552,-5.8645,-0.0017,-0.0703,-0.0323
0.4900,-0.0082,-0.1303,-0.0155,0.2723,-7.8554,-5.8641,-0.0010,-0.0738,-0.0276
0.5000,-0.0281,-0.1197,0.0072,0.2748,-7.8556,-5.8637,-0.0019,-0.0756,-0.0197
0.5100,-0.0319,-0.1027,0.0330,0.2777,-7.8559,-5.8632,-0.0012,-0.0728,-0.0148
0.5200,-0.0539,-0.1240,0.0614,0.2806,-7.8561,-5.8628,0.0024,-0.0646,-0.0122
0.5300,-0.0818,-0.1558,0.0706,0.2830,-7.8563,-5.8625,0.0045,-0.0536,-0.0118
0.5400,-0.0777,-0.1787,0.0718,0.2844,-7.8565,-5.8621,0.0038,-0.0418,-0.0150
0.5500,-0.0540,-0.1965,0.0718,0.2846,-7.8571,-5.8613,-0.0002,-0.0325,-0.0217
0.5600,-0.0253,-0.2090,0.0481,0.2839,-7.8582,-5.8599,-0.0049,-0.0206,-0.0193
0.5700,-0.0067,-0.1987,0.0174,0.2828,-7.8597,-5.8579,-0.0114,-0.0103,-0.0085
0.5800,-0.0055,-0.1585,-0.0130,0.2824,-7.8615,-5.8555,-0.0171,-0.0084,0.0051
0.5900,0.0146,-0.1342,-0.0525,0.2831,-7.8635,-5.8527,-0.0210,-0.0125,0.0141
0.6000,0.0432,-0.0924,-0.0607,0.2849,-7.8655,-5.8501,-0.0226,-0.0149,0.0194
0.6100,0.0681,-0.0467,-0.0863,0.2870,-7.8672,-5.8476,-0.0234,-0.0074,0.0239
0.6200,0.0843,-0.0468,-0.1196,0.2892,-7.8687,-5.8455,-0.0245,0.0030,0.0279
0.6300,0.0920,-0.0669,-0.1927,0.2911,-7.8702,-5.8434,-0.0269,0.0087,0.0279
0.6400,0.1023,-0.0693,-0.2387,0.2927,-7.8717,-5.8413,-0.0293,0.0103,0.0237
0.6500,0.0995,-0.0517,-0.2554,0.2939,-7.8734,-5.8389,-0.0336,0.0011,0.0098
0.6600,0.1226,-0.0396,-0.2394,0.2948,-7.8751,-5.8366,-0.0357,-0.0131,-0.0050
0.6700,0.1336,-0.0428,-0.1682,0.2958,-7.8767,-5.8344,-0.0361,-0.0357,-0.0193
0.6800,0.1344,-0.0094,-0.1072,0.2974,-7.8782,-5.8323,-0.0359,-0.0640,-0.0335
0.6900,0.1242,0.0127,-0.0389,0.2996,-7.8796,-5.8303,-0.0324,-0.0791,-0.0376
0.7000,0.0971,-0.0005,-0.0119,0.3027,-7.8807,-5.8286,-0.0281,-0.0872,-0.0338
0.7100,0.0647,-0.0011,0.0176,0.3064,-7.8817,-5.8270,-0.0243,-0.0909,-0.0315
0.7200,0.0130,0.0031,0.0536,0.3102,-7.8827,-5.8255,-0.0214,-0.0901,-0.0287
0.7300,-0.0400,-0.0071,0.0728,0.3138,-7.8837,-5.8240,-0.0186,-0.0842,-0.0278
0.7400,-0.0771,-0.0292,0.0649,0.3165,-7.8847,-5.8225,-0.0147,-0.0718,-0.0268
0.7500,-0.1126,-0.0372,0.0677,0.3185,-7.8855,-5.8213,-0.0116,-0.0514,-0.0223
0.7600,-0.1333,-0.0460,0.0763,0.3193,-7.8862,-5.8203,-0.0110,-0.0337,-0.0266
0.7700,-0.1014,-0.0533,0.0857,0.3185,-7.8870,-5.8193,-0.0102,-0.0164,-0.0293
0.7800,-0.0774,-0.0477,0.0951,0.3168,-7.8877,-5.8184,-0.0094,0.0001,-0.0215
0.7900,-0.0586,-0.0390,0.1006,0.3148,-7.8885,-5.8174,-0.0084,0.0146,-0.0093
